,date,ticker,price
0,1994-10-31,SHEL,8.437641143798828
1,1994-11-01,SHEL,8.274828910827637
2,1994-11-02,SHEL,8.175171852111816
3,1994-11-03,SHEL,8.175171852111816
4,1994-11-04,SHEL,8.048276901245117
5,1994-11-07,SHEL,8.09376335144043
6,1994-11-08,SHEL,8.111724853515625
7,1994-11-09,SHEL,7.994104862213135
8,1994-11-10,SHEL,7.939640998840332
9,1994-11-11,SHEL,7.930659294128418
10,1994-11-14,SHEL,7.92167854309082
11,1994-11-15,SHEL,7.885464191436768
12,1994-11-16,SHEL,7.948909759521484
13,1994-11-17,SHEL,7.876483917236328
14,1994-11-18,SHEL,7.840272903442383
15,1994-11-21,SHEL,7.822018623352051
16,1994-11-22,SHEL,7.713382244110107
17,1994-11-23,SHEL,7.749594211578369
18,1994-11-25,SHEL,7.695422649383545
19,1994-11-28,SHEL,7.813037395477295
20,1994-11-29,SHEL,7.830997943878174
21,1994-11-30,SHEL,7.867213249206543
22,1994-12-01,SHEL,7.749594211578369
23,1994-12-02,SHEL,7.767845630645752
24,1994-12-05,SHEL,7.713382244110107
25,1994-12-06,SHEL,7.686147689819336
26,1994-12-07,SHEL,7.67717170715332
27,1994-12-08,SHEL,7.60474157333374
28,1994-12-09,SHEL,7.659204006195068
29,1994-12-12,SHEL,7.749594211578369
30,1994-12-13,SHEL,7.67717170715332
31,1994-12-14,SHEL,7.713382244110107
32,1994-12-15,SHEL,7.67717170715332
33,1994-12-16,SHEL,7.75857400894165
34,1994-12-19,SHEL,7.7406110763549805
35,1994-12-20,SHEL,7.713382244110107
36,1994-12-21,SHEL,7.75857400894165
37,1994-12-22,SHEL,7.722362995147705
38,1994-12-23,SHEL,7.749594211578369
39,1994-12-27,SHEL,7.8492512702941895
40,1994-12-28,SHEL,7.885464191436768
41,1994-12-29,SHEL,7.840272903442383
42,1994-12-30,SHEL,7.80405855178833
43,1995-01-03,SHEL,7.830997943878174
44,1995-01-04,SHEL,7.830997943878174
