Date,xom,cvx,rydaf,ptr,tte,cop,eqnr,bp,enb,pbr
1982-01-19,0.7168371081352234,1.9505125284194946,,,,0.8386403918266296,,1.2015351057052612,,
1982-01-20,0.7019030451774597,1.9105706214904785,,,,0.7983213663101196,,1.2144088745117188,,
1982-01-21,0.7138502597808838,1.9039125442504883,,,,0.8144484162330627,,1.2015351057052612,,
1982-01-22,0.7168371081352234,1.8972562551498413,,,,0.8117604851722717,,1.2101174592971802,,
1982-01-25,0.7138502597808838,1.8972562551498413,,,,0.8413280844688416,,1.2186998128890991,,
1982-01-26,0.7138502597808838,1.9505125284194946,,,,0.8332646489143372,,1.1843700408935547,,
1982-01-27,0.7168371081352234,1.917227864265442,,,,0.8386403918266296,,1.1757878065109253,,
1982-01-28,0.7257972359657288,1.9371991157531738,,,,0.8440165519714355,,1.227281928062439,,
1982-01-29,0.7317708134651184,1.943854808807373,,,,0.8386403918266296,,1.227281928062439,,
1982-02-01,0.7198235392570496,1.837342381477356,,,,0.8260989785194397,,1.2058258056640625,,
1982-02-02,0.7257972359657288,1.804057002067566,,,,0.8070143461227417,,1.2015351057052612,,
1982-02-03,0.7352235317230225,1.7641152143478394,,,,0.7770240306854248,,1.1757878065109253,,
1982-02-04,0.7320809364318848,1.7907435894012451,,,,0.8042877316474915,,1.1886622905731201,,
1982-02-05,0.7289389967918396,1.7907435894012451,,,,0.8070143461227417,,1.1746869087219238,,
1982-02-08,0.7163709402084351,1.7441431283950806,,,,0.7661182880401611,,1.1266511678695679,,
1982-02-09,0.7195137143135071,1.677574872970581,,,,0.7497593760490417,,1.109184741973877,,
1982-02-10,0.7289389967918396,1.7175155878067017,,,,0.7579390406608582,,1.1528527736663818,,
1982-02-11,0.7257972359657288,1.6709164381027222,,,,0.8397307991981506,,1.1703203916549683,,
1982-02-12,0.7257972359657288,1.6842299699783325,,,,0.8042877316474915,,1.1703203916549683,,
1982-02-16,0.7163709402084351,1.6509454250335693,,,,0.8070143461227417,,1.1484863758087158,,
1982-02-17,0.7163709402084351,1.630974531173706,,,,0.7688445448875427,,1.1615869998931885,,
1982-02-18,0.7163709402084351,1.6442877054214478,,,,0.7606656551361084,,1.1528527736663818,,
1982-02-19,0.7195137143135071,1.6243176460266113,,,,0.7306747436523438,,1.1397523880004883,,
1982-02-22,0.7100875377655029,1.6243176460266113,,,,0.6706939935684204,,1.1266511678695679,,
1982-02-23,0.7100875377655029,1.637631893157959,,,,0.7252223491668701,,1.0742496252059937,,
1982-02-24,0.7195137143135071,1.7108584642410278,,,,0.7224958539009094,,1.1659536361694336,,
1982-02-25,0.7132294178009033,1.7108584642410278,,,,0.6979583501815796,,1.1615869998931885,,
1982-02-26,0.7226553559303284,1.6908878087997437,,,,0.7006850838661194,,1.1659536361694336,,
1982-03-01,0.7195137143135071,1.677574872970581,,,,0.6870527863502502,,1.1528527736663818,,
1982-03-02,0.7132294178009033,1.6110033988952637,,,,0.6652414798736572,,1.0655158758163452,,
1982-03-03,0.7006614208221436,1.5777180194854736,,,,0.6461565494537354,,1.0480482578277588,,
1982-03-04,0.6975197196006775,1.5777180194854736,,,,0.6461565494537354,,1.0873501300811768,,
1982-03-05,0.7069454193115234,1.571061134338379,,,,0.6352511644363403,,1.1004509925842285,,
1982-03-08,0.7069454193115234,1.557746410369873,,,,0.607987105846405,,1.0742496252059937,,
1982-03-09,0.7195137143135071,1.6176605224609375,,,,0.6161662340164185,,1.131018877029419,,
1982-03-10,0.7289389967918396,1.6642600297927856,,,,0.5998077392578125,,1.157219409942627,,
