,date,XOM,CVX,SHEL,TTE,COP,EQNR,BP,ENB,PTR,PBR
2472,1971-12-01,0.21412941813468933,0.5308910012245178,,,,,0.26216647028923035,,,
2473,1971-12-02,0.21722155809402466,0.5346472263336182,,,,,0.2542724311351776,,,
2474,1971-12-03,0.22070030868053436,0.5459163784980774,,,,,0.25759613513946533,,,
2475,1971-12-06,0.21954059600830078,0.5496726036071777,,,,,0.25551876425743103,,,
2476,1971-12-07,0.21876755356788635,0.5446643233299255,,,,,0.25842708349227905,,,
2477,1971-12-08,0.21876755356788635,0.5258826613426208,,,,,0.2592581510543823,,,
2478,1971-12-09,0.21760819852352142,0.5384039878845215,,,,,0.26092004776000977,,,
2479,1971-12-10,0.22031372785568237,0.5396559238433838,,,,,0.26424387097358704,,,
2480,1971-12-13,0.22031372785568237,0.5484207272529602,,,,,0.2629973292350769,,,
2481,1971-12-14,0.2222461700439453,0.5484207272529602,,,,,0.2659056484699249,,,
2482,1971-12-15,0.22611132264137268,0.5534288883209229,,,,,0.26424387097358704,,,
2483,1971-12-16,0.22997640073299408,0.5596894025802612,,,,,0.2605046331882477,,,
2484,1971-12-17,0.22765739262104034,0.5584370493888855,,,,,0.26175087690353394,,,
2485,1971-12-20,0.22881688177585602,0.5634461045265198,,,,,0.2634127736091614,,,
2486,1971-12-21,0.2280438393354416,0.5584370493888855,,,,,0.269229531288147,,,
2487,1971-12-22,0.2245652824640274,0.5534288883209229,,,,,0.2659056484699249,,,
2488,1971-12-23,0.22417877614498138,0.5496726036071777,,,,,0.26424387097358704,,,
2489,1971-12-27,0.22727084159851074,0.5521768927574158,,,,,0.2659056484699249,,,
2490,1971-12-28,0.2280438393354416,0.5634461045265198,,,,,0.27089154720306396,,,
2491,1971-12-29,0.22881688177585602,0.5747148990631104,,,,,0.27670830488204956,,,
2492,1971-12-30,0.22765739262104034,0.580975353717804,,,,,0.2700604200363159,,,
2493,1971-12-31,0.2280438393354416,0.5747148990631104,,,,,0.2721378803253174,,,
2494,1972-01-03,0.22572487592697144,0.5784705877304077,,,,,0.273384153842926,,,
2495,1972-01-04,0.22958992421627045,0.5884879231452942,,,,,0.27920112013816833,,,
2496,1972-01-05,0.2342281937599182,0.5960001945495605,,,,,0.2866795063018799,,,
2497,1972-01-06,0.23693379759788513,0.5997570753097534,,,,,0.2833559513092041,,,
2498,1972-01-07,0.23577408492565155,0.6010090112686157,,,,,0.28252485394477844,,,
2499,1972-01-10,0.23268233239650726,0.5922441482543945,,,,,0.2833559513092041,,,
2500,1972-01-11,0.23268233239650726,0.5947486162185669,,,,,0.28044751286506653,,,
2501,1972-01-12,0.23190905153751373,0.6010090112686157,,,,,0.28252485394477844,,,
2502,1972-01-13,0.2311360239982605,0.5985048413276672,,,,,0.28252485394477844,,,
2503,1972-01-14,0.23152253031730652,0.5922441482543945,,,,,0.2866795063018799,,,
2504,1972-01-17,0.23384150862693787,0.5960001945495605,,,,,0.2841867208480835,,,
2505,1972-01-18,0.23538771271705627,0.6022611856460571,,,,,0.28252485394477844,,,
2506,1972-01-19,0.23847974836826324,0.5985048413276672,,,,,0.2833559513092041,,,
2507,1972-01-20,0.23886632919311523,0.6010090112686157,,,,,0.2854330539703369,,,
2508,1972-01-21,0.23577408492565155,0.6010090112686157,,,,,0.2833559513092041,,,
2509,1972-01-24,0.22958992421627045,0.597252607345581,,,,,0.27920112013816833,,,
2510,1972-01-25,0.23074966669082642,0.5934963822364807,,,,,0.27837011218070984,,,
2511,1972-01-26,0.23152253031730652,0.5960001945495605,,,,,0.28044751286506653,,,
2512,1972-01-27,0.2342281937599182,0.6010090112686157,,,,,0.2858484387397766,,,
2513,1972-01-28,0.23345507681369781,0.6060169339179993,,,,,0.2875106632709503,,,
2514,1972-01-31,0.23268233239650726,0.5997570753097534,,,,,0.2875106632709503,,,
2515,1972-02-01,0.23268233239650726,0.6035125255584717,,,,,0.2866795063018799,,,
2516,1972-02-02,0.23384150862693787,0.6035125255584717,,,,,0.28501763939857483,,,
2517,1972-02-03,0.23577408492565155,0.6035125255584717,,,,,0.2841867208480835,,,
2518,1972-02-04,0.23640039563179016,0.610863208770752,,,,,0.29166534543037415,,,
2519,1972-02-07,0.23835748434066772,0.607062041759491,,,,,0.2905767858028412,,,
2520,1972-02-08,0.2371833175420761,0.607062041759491,,,,,0.28973934054374695,,,
2521,1972-02-09,0.23757459223270416,0.604526937007904,,,,,0.29392629861831665,,,
2522,1972-02-10,0.23874886333942413,0.5994575619697571,,,,,0.28973934054374695,,,
2523,1972-02-11,0.23953156173229218,0.5943880081176758,,,,,0.28722718358039856,,,
2524,1972-02-14,0.23953156173229218,0.5791800022125244,,,,,0.28429633378982544,,,
2525,1972-02-15,0.24070587754249573,0.5779123902320862,,,,,0.2847149074077606,,,
2526,1972-02-16,0.2426627278327942,0.5867840647697449,,,,,0.28722718358039856,,,
2527,1972-02-17,0.24148866534233093,0.5867840647697449,,,,,0.28513360023498535,,,
2528,1972-02-18,0.24031439423561096,0.5817144513130188,,,,,0.2847149074077606,,,
2529,1972-02-22,0.24070587754249573,0.5829819440841675,,,,,0.2847149074077606,,,
2530,1972-02-23,0.23953156173229218,0.5867840647697449,,,,,0.28638961911201477,,,
2531,1972-02-24,0.24070587754249573,0.5804476737976074,,,,,0.28638961911201477,,,
2532,1972-02-25,0.24031439423561096,0.5855162143707275,,,,,0.28513360023498535,,,
2533,1972-02-28,0.24070587754249573,0.5893192291259766,,,,,0.28262147307395935,,,
2534,1972-02-29,0.23640039563179016,0.6019926071166992,,,,,0.283877432346344,,,
2535,1972-03-01,0.23600909113883972,0.6032594442367554,,,,,0.2847149074077606,,,
2536,1972-03-02,0.2356177270412445,0.6019926071166992,,,,,0.28429633378982544,,,
2537,1972-03-03,0.23366089165210724,0.5981900095939636,,,,,0.2859709560871124,,,
