Date,enb
2005-12-01,6.8628830909729
2005-12-02,6.88946533203125
2005-12-05,6.873958587646484
2005-12-06,6.938199996948242
2005-12-07,6.845161437988281
2005-12-08,6.769840717315674
2005-12-09,6.783132553100586
2005-12-12,6.8362956047058105
2005-12-13,6.860667705535889
2005-12-14,6.878387451171875
2005-12-15,6.891678810119629
2005-12-16,6.920476913452148
2005-12-19,6.896110534667969
2005-12-20,6.873958587646484
2005-12-21,6.922694206237793
2005-12-22,6.958141803741455
2005-12-23,6.986935615539551
2005-12-27,6.860667705535889
2005-12-28,6.9935808181762695
2005-12-29,6.960354804992676
2005-12-30,6.927124500274658
2006-01-03,7.064467430114746
2006-01-04,7.01352071762085
2006-01-05,6.8628830909729
2006-01-06,6.829651832580566
2006-01-09,6.7277512550354
2006-01-10,6.847372055053711
2006-01-11,6.851807117462158
2006-01-12,6.805288314819336
2006-01-13,6.845161437988281
2006-01-17,6.776489734649658
2006-01-18,6.672369956970215
2006-01-19,6.732180595397949
2006-01-20,6.776489734649658
2006-01-23,6.904973030090332
2006-01-24,7.00687313079834
2006-01-25,7.055611610412598
2006-01-26,7.0002288818359375
2006-01-27,7.035671234130859
2006-01-30,7.040103435516357
2006-01-31,7.033458709716797
2006-02-01,7.017951488494873
2006-02-02,6.9625701904296875
2006-02-03,7.01352071762085
2006-02-06,7.037888050079346
2006-02-07,7.033458709716797
2006-02-08,7.002443313598633
2006-02-09,7.055611610412598
2006-02-10,6.947062015533447
2006-02-13,6.8936896324157715
2006-02-14,6.960684776306152
2006-02-15,6.840094089508057
2006-02-16,6.871359348297119
2006-02-17,6.9584527015686035
2006-02-21,7.050007343292236
2006-02-22,7.07904052734375
2006-02-23,7.032144069671631
2006-02-24,7.018746852874756
2006-02-27,7.038843631744385
2006-02-28,7.038843631744385
2006-03-01,6.960684776306152
2006-03-02,6.8802924156188965
2006-03-03,6.956215858459473
2006-03-06,6.857959747314453
2006-03-07,6.815529823303223
2006-03-08,6.770867824554443
2006-03-09,6.728437423706055
2006-03-10,6.7418389320373535
2006-03-13,6.746302127838135
2006-03-14,6.8333964347839355
2006-03-15,6.8333964347839355
2006-03-16,6.949519157409668
2006-03-17,6.746302127838135
2006-03-20,6.668142795562744
2006-03-21,6.6011505126953125
2006-03-22,6.596682548522949
2006-03-23,6.592217922210693
2006-03-24,6.596682548522949
2006-03-27,6.469393730163574
2006-03-28,6.453761100769043
2006-03-29,6.469393730163574
2006-03-30,6.645813465118408
2006-03-31,6.4470624923706055
2006-04-03,6.353272914886475
2006-04-04,6.351039409637451
2006-04-05,6.368901252746582
2006-04-06,6.406867027282715
2006-04-07,6.429198265075684
2006-04-10,6.476093769073486
2006-04-11,6.5140557289123535
2006-04-12,6.498426914215088
2006-04-13,6.476093769073486
2006-04-17,6.5140557289123535
2006-04-18,6.636880397796631
2006-04-19,6.710574626922607
2006-04-20,6.5855183601379395
2006-04-21,6.540855884552002
2006-04-24,6.565417766571045
2006-04-25,6.552022933959961
2006-04-26,6.652512073516846
2006-04-27,6.656979084014893
2006-04-28,6.66144323348999
2006-05-01,6.652512073516846
2006-05-02,6.692707061767578
2006-05-03,6.728437423706055
2006-05-04,6.66144323348999
2006-05-05,6.735135078430176
2006-05-08,6.728437423706055
2006-05-09,6.717273712158203
2006-05-10,6.768635272979736
2006-05-11,6.6559247970581055
2006-05-12,6.599609851837158
2006-05-15,6.662680625915527
2006-05-16,6.712234020233154
2006-05-17,6.556816577911377
2006-05-18,6.5500593185424805
2006-05-19,6.547806262969971
2006-05-22,6.5725812911987305
2006-05-23,6.471224784851074
2006-05-24,6.426174640655518
2006-05-25,6.703226089477539
2006-05-26,6.682953357696533
2006-05-30,6.863147735595703
2006-05-31,7.117671012878418
2006-06-01,7.117671012878418
2006-06-02,7.128934383392334
2006-06-05,7.041088581085205
2006-06-06,6.917205333709717
2006-06-07,6.768547058105469
2006-06-08,6.779806137084961
2006-06-09,6.885668754577637
2006-06-12,6.887923240661621
2006-06-13,6.6784443855285645
2006-06-14,6.721243858337402
2006-06-15,6.795571327209473
2006-06-16,6.773050308227539
2006-06-19,6.74827241897583
2006-06-20,6.714487552642822
2006-06-21,6.691959857940674
2006-06-22,6.604118347167969
2006-06-23,6.705474853515625
2006-06-26,6.764039039611816
2006-06-27,6.691959857940674
2006-06-28,6.743769645690918
2006-06-29,6.899183750152588
2006-06-30,6.885668754577637
2006-07-03,6.93071985244751
2006-07-05,6.989282131195068
2006-07-06,6.96675968170166
2006-07-07,7.090641498565674
2006-07-10,7.025321006774902
2006-07-11,7.072621822357178
2006-07-12,7.0230712890625
2006-07-13,7.020817279815674
2006-07-14,7.034330368041992
2006-07-17,6.912702560424805
2006-07-18,6.887923240661621
2006-07-19,6.894680500030518
2006-07-20,6.887923240661621
2006-07-21,6.9262166023254395
2006-07-24,7.005049705505371
2006-07-25,7.083883285522461
2006-07-26,7.243808269500732
2006-07-27,7.167226314544678
2006-07-28,7.216776371002197
2006-07-31,7.216776371002197
2006-08-01,7.297865390777588
2006-08-02,7.342911720275879
2006-08-03,7.311379909515381
2006-08-04,7.304624080657959
2006-08-07,7.2956132888793945
2006-08-08,7.336156845092773
2006-08-09,7.342911720275879
2006-08-10,7.399224758148193
2006-08-11,7.259572505950928
2006-08-14,7.14607048034668
2006-08-15,7.2232537269592285
2006-08-16,7.2232537269592285
2006-08-17,7.236870765686035
2006-08-18,7.150608539581299
2006-08-21,7.239140033721924
2006-08-22,7.277734279632568
2006-08-23,7.409393310546875
2006-08-24,7.3662614822387695
2006-08-25,7.386693954467773
2006-08-28,7.5251641273498535
2006-08-29,7.5365190505981445
2006-08-30,7.488844394683838
2006-08-31,7.486574172973633
2006-09-01,7.500194549560547
2006-09-05,7.454794883728027
2006-09-06,7.275460243225098
2006-09-07,7.17331075668335
2006-09-08,7.12563943862915
2006-09-11,7.0756988525390625
2006-09-12,7.150608539581299
2006-09-13,7.196010589599609
2006-09-14,7.225521564483643
2006-09-15,7.309511661529541
2006-09-18,7.368532180786133
2006-09-19,7.2936201095581055
2006-09-20,7.264113903045654
2006-09-21,7.2936201095581055
2006-09-22,7.2300615310668945
2006-09-25,7.339024543762207
2006-09-26,7.298162460327148
2006-09-27,7.375344753265381
2006-09-28,7.4366326332092285
2006-09-29,7.332211494445801
2006-10-02,7.354912281036377
2006-10-03,7.266382217407227
2006-10-04,7.239140033721924
2006-10-05,7.180120944976807
2006-10-06,7.150608539581299
2006-10-09,7.105210304260254
2006-10-10,7.062076568603516
2006-10-11,6.916796684265137
2006-10-12,7.023488521575928
2006-10-13,7.023488521575928
2006-10-16,7.025758266448975
2006-10-17,7.055267810821533
2006-10-18,7.062076568603516
2006-10-19,7.196010589599609
2006-10-20,7.248220920562744
2006-10-23,7.270918846130371
2006-10-24,7.334484577178955
2006-10-25,7.4184746742248535
2006-10-26,7.4230122566223145
2006-10-27,7.4684157371521
2006-10-30,7.4843034744262695
2006-10-31,7.695416450500488
2006-11-01,7.613698482513428
2006-11-02,7.774867057800293
2006-11-03,7.738551616668701
2006-11-06,7.695416450500488
2006-11-07,7.833887577056885
2006-11-08,7.920149326324463
2006-11-09,7.908799648284912
2006-11-10,7.811191082000732
2006-11-13,7.7413225173950195
2006-11-14,7.743612289428711
2006-11-15,7.970016002655029
2006-11-16,7.780200958251953
2006-11-17,7.814502239227295
2006-11-20,7.860243320465088
