Date,rydaf
2010-03-17,15.47781753540039
2010-03-18,15.348834037780762
2010-03-19,15.090874671936035
2010-03-22,14.961885452270508
2010-03-23,15.116667747497559
2010-03-24,15.116667747497559
2010-03-25,14.807108879089355
2010-03-26,14.714241027832031
2010-03-29,14.755514144897461
2010-03-30,14.936091423034668
2010-03-31,14.755514144897461
2010-04-01,14.755514144897461
2010-04-05,14.755514144897461
2010-04-06,15.312719345092773
2010-04-07,15.245650291442871
2010-04-08,15.245650291442871
2010-04-09,15.581002235412598
2010-04-12,15.555205345153809
2010-04-13,15.596478462219238
2010-04-14,15.596478462219238
2010-04-15,15.596478462219238
2010-04-16,15.374629974365234
2010-04-19,15.374629974365234
2010-04-20,16.0195369720459
2010-04-21,16.0195369720459
2010-04-22,15.47781753540039
2010-04-23,15.47781753540039
2010-04-26,15.83896255493164
2010-04-27,15.777053833007812
2010-04-28,16.04533576965332
2010-04-29,16.04533576965332
2010-04-30,16.096923828125
2010-05-03,16.096923828125
2010-05-04,16.096923828125
2010-05-05,15.218347549438477
2010-05-06,15.218347549438477
2010-05-07,14.250858306884766
2010-05-10,14.250858306884766
2010-05-11,14.486190795898438
2010-05-12,14.486190795898438
2010-05-13,14.460041046142578
2010-05-14,14.198554992675781
2010-05-17,14.460041046142578
2010-05-18,14.460041046142578
2010-05-19,13.910924911499023
2010-05-20,13.65989875793457
2010-05-21,13.623291015625
2010-05-24,13.623291015625
2010-05-25,13.623291015625
2010-05-26,13.440258026123047
2010-05-27,13.492547988891602
2010-05-28,13.858627319335938
2010-06-01,13.858627319335938
2010-06-02,13.6076021194458
2010-06-03,13.6076021194458
2010-06-04,13.6076021194458
2010-06-07,13.440258026123047
2010-06-08,13.492547988891602
2010-06-09,13.492547988891602
2010-06-10,13.492547988891602
2010-06-11,13.492547988891602
2010-06-14,13.492547988891602
2010-06-15,14.015514373779297
2010-06-16,13.727883338928223
2010-06-17,13.727883338928223
2010-06-18,13.727883338928223
2010-06-21,13.727883338928223
2010-06-22,14.878410339355469
2010-06-23,14.878410339355469
2010-06-24,13.754032135009766
2010-06-25,13.89523696899414
2010-06-28,13.963220596313477
2010-06-29,13.963220596313477
2010-06-30,13.963220596313477
2010-07-01,12.943435668945312
2010-07-02,12.943435668945312
2010-07-06,12.943435668945312
2010-07-07,13.283361434936523
2010-07-08,13.283361434936523
2010-07-09,13.884775161743164
2010-07-12,13.884775161743164
2010-07-13,14.250858306884766
2010-07-14,14.250858306884766
2010-07-15,14.512336730957031
2010-07-16,14.172408103942871
2010-07-19,14.172408103942871
2010-07-20,14.172408103942871
2010-07-21,14.616926193237305
2010-07-22,14.616926193237305
2010-07-23,14.512336730957031
2010-07-26,14.512336730957031
2010-07-27,14.512336730957031
2010-07-28,14.512336730957031
2010-07-29,14.512336730957031
2010-07-30,14.564631462097168
2010-08-02,14.983006477355957
2010-08-03,15.192193984985352
2010-08-04,15.415061950683594
2010-08-05,15.415061950683594
2010-08-06,15.415061950683594
2010-08-09,15.415061950683594
2010-08-10,15.415061950683594
2010-08-11,15.415061950683594
2010-08-12,14.5660400390625
2010-08-13,14.5660400390625
2010-08-16,14.5660400390625
2010-08-17,14.5660400390625
2010-08-18,14.5660400390625
2010-08-19,14.061930656433105
2010-08-20,14.061930656433105
2010-08-23,13.955802917480469
2010-08-24,13.955802917480469
2010-08-25,13.955802917480469
2010-08-26,13.955802917480469
2010-08-27,13.955802917480469
2010-08-30,13.955802917480469
2010-08-31,13.955802917480469
2010-09-01,14.592574119567871
2010-09-02,14.592574119567871
2010-09-03,14.592574119567871
2010-09-07,14.5660400390625
2010-09-08,14.857891082763672
2010-09-09,14.884419441223145
2010-09-10,14.93748664855957
2010-09-13,15.043615341186523
2010-09-14,15.255870819091797
2010-09-15,15.361998558044434
2010-09-16,15.361998558044434
2010-09-17,15.361998558044434
2010-09-20,15.839568138122559
2010-09-21,15.839568138122559
2010-09-22,15.680380821228027
2010-09-23,15.680380821228027
2010-09-24,16.10489273071289
2010-09-27,16.10489273071289
2010-09-28,16.10489273071289
2010-09-29,15.998763084411621
2010-09-30,15.998763084411621
2010-10-01,16.237546920776367
2010-10-04,16.131423950195312
2010-10-05,16.60900115966797
2010-10-06,16.60900115966797
2010-10-07,16.60900115966797
2010-10-08,16.582468032836914
2010-10-11,16.635528564453125
2010-10-12,16.635528564453125
2010-10-13,16.635528564453125
2010-10-14,16.92738914489746
2010-10-15,16.794721603393555
2010-10-18,16.794721603393555
2010-10-19,16.529401779174805
2010-10-20,16.529401779174805
2010-10-21,16.60900115966797
2010-10-22,16.582468032836914
2010-10-25,16.635528564453125
2010-10-26,16.635528564453125
2010-10-27,16.571853637695312
2010-10-28,16.91676902770996
2010-10-29,17.13963508605957
2010-11-01,17.404958724975586
2010-11-02,17.962127685546875
2010-11-03,17.946012496948242
2010-11-04,18.402721405029297
2010-11-05,18.402721405029297
2010-11-08,17.946012496948242
2010-11-09,17.677356719970703
2010-11-10,17.677356719970703
2010-11-11,17.757953643798828
2010-11-12,17.516164779663086
2010-11-15,17.516164779663086
2010-11-16,17.462430953979492
2010-11-17,17.462430953979492
2010-11-18,17.516164779663086
2010-11-19,17.3818359375
2010-11-22,17.3818359375
2010-11-23,16.978864669799805
2010-11-24,16.957366943359375
2010-11-26,16.656478881835938
2010-11-29,16.441558837890625
2010-11-30,16.317968368530273
2010-12-01,16.656478881835938
2010-12-02,16.87139892578125
2010-12-03,16.87139892578125
2010-12-06,17.086322784423828
2010-12-07,17.301244735717773
2010-12-08,17.408708572387695
2010-12-09,17.193775177001953
2010-12-10,17.516164779663086
2010-12-13,17.59676170349121
2010-12-14,17.677356719970703
2010-12-15,17.500045776367188
2010-12-16,17.403331756591797
2010-12-17,17.328109741210938
2010-12-20,17.328109741210938
2010-12-21,17.435564041137695
2010-12-22,17.56989860534668
2010-12-23,17.671979904174805
2010-12-27,17.698848724365234
2010-12-28,17.83855628967285
2010-12-29,17.972875595092773
2010-12-30,17.865407943725586
2010-12-31,17.972875595092773
2011-01-03,17.99974250793457
2011-01-04,18.160934448242188
2011-01-05,17.972875595092773
2011-01-06,17.677356719970703
2011-01-07,17.69347381591797
2011-01-10,17.83855628967285
2011-01-11,17.865407943725586
2011-01-12,18.107208251953125
2011-01-13,18.263017654418945
2011-01-14,18.241533279418945
2011-01-18,18.322128295898438
2011-01-19,18.322128295898438
2011-01-20,18.322128295898438
2011-01-21,18.322128295898438
2011-01-24,18.322128295898438
2011-01-25,18.644508361816406
2011-01-26,18.671371459960938
2011-01-27,19.047487258911133
2011-01-28,18.751970291137695
2011-01-31,19.0206241607666
2011-02-01,19.0206241607666
2011-02-02,19.799715042114258
2011-02-03,19.219423294067383
2011-02-04,19.219423294067383
2011-02-07,18.832565307617188
2011-02-08,18.832565307617188
2011-02-09,18.740110397338867
2011-02-10,18.843442916870117
2011-02-11,18.843442916870117
2011-02-14,18.544340133666992
2011-02-15,18.653100967407227
2011-02-16,18.653100967407227
2011-02-17,19.251310348510742
2011-02-18,19.224109649658203
2011-02-22,18.957643508911133
2011-02-23,19.16973876953125
2011-02-24,19.273056030273438
2011-02-25,19.278493881225586
2011-02-28,19.278493881225586
2011-03-01,19.33831214904785
2011-03-02,19.24042320251465
2011-03-03,19.71355438232422
2011-03-04,19.550403594970703
2011-03-07,19.414453506469727
2011-03-08,19.387266159057617
2011-03-09,19.245874404907227
2011-03-10,18.843442916870117
2011-03-11,18.489957809448242
2011-03-14,18.789051055908203
2011-03-15,18.479076385498047
2011-03-16,18.16366195678711
2011-03-17,18.625911712646484
2011-03-18,18.832565307617188
2011-03-21,19.305686950683594
2011-03-22,19.534090042114258
2011-03-23,19.534090042114258
2011-03-24,19.550403594970703
2011-03-25,19.767929077148438
2011-03-28,19.63197898864746
2011-03-29,19.506906509399414
2011-03-30,19.63197898864746
2011-03-31,19.903892517089844
2011-04-01,19.87126922607422
2011-04-04,20.121423721313477
2011-04-05,19.958274841308594
2011-04-06,20.121423721313477
2011-04-07,19.958274841308594
2011-04-08,20.47490119934082
2011-04-11,20.284570693969727
2011-04-12,19.72986602783203
2011-04-13,19.72986602783203
2011-04-14,20.012657165527344
2011-04-15,19.876699447631836
2011-04-18,19.262182235717773
2011-04-19,19.262182235717773
2011-04-20,20.121423721313477
2011-04-21,20.17580223083496
2011-04-25,20.33894920349121
2011-04-26,20.583667755126953
2011-04-27,20.768566131591797
2011-04-28,20.964344024658203
2011-04-29,21.018728256225586
2011-05-02,21.073110580444336
2011-05-03,20.774009704589844
2011-05-04,20.38245391845703
2011-05-05,19.876699447631836
2011-05-06,19.71355438232422
2011-05-09,19.77337074279785
2011-05-10,19.77337074279785
2011-05-11,19.514789581298828
2011-05-12,19.514789581298828
2011-05-13,19.514789581298828
2011-05-16,19.31122589111328
2011-05-17,18.81606674194336
2011-05-18,19.327730178833008
2011-05-19,19.327730178833008
2011-05-20,19.256214141845703
2011-05-23,18.733535766601562
2011-05-24,18.99212646484375
2011-05-25,18.84357452392578
2011-05-26,19.256214141845703
2011-05-27,19.382749557495117
2011-05-31,19.62482452392578
2011-06-01,19.239694595336914
2011-06-02,19.34423828125
2011-06-03,19.404756546020508
2011-06-06,19.063648223876953
2011-06-07,19.228700637817383
2011-06-08,19.17367935180664
2011-06-09,19.17367935180664
2011-06-10,18.83807373046875
2011-06-13,18.83807373046875
2011-06-14,19.36624526977539
2011-06-15,19.36624526977539
2011-06-16,18.59600257873535
2011-06-17,18.59600257873535
2011-06-20,18.948108673095703
2011-06-21,19.36624526977539
2011-06-22,19.091161727905273
2011-06-23,18.62350845336914
2011-06-24,18.62350845336914
2011-06-27,18.706031799316406
2011-06-28,18.98111915588379
2011-06-29,19.223201751708984
2011-06-30,19.641332626342773
2011-07-01,19.75136947631836
2011-07-05,19.723859786987305
2011-07-06,19.71834945678711
2011-07-07,20.070466995239258
2011-07-08,20.070466995239258
2011-07-11,19.525793075561523
2011-07-12,19.525793075561523
2011-07-13,19.668838500976562
2011-07-14,19.393754959106445
2011-07-15,19.668838500976562
2011-07-18,19.56981086730957
2011-07-19,19.888919830322266
2011-07-20,20.026458740234375
2011-07-21,20.53261947631836
2011-07-22,20.367572784423828
2011-07-25,20.54912757873535
2011-07-26,20.714176177978516
2011-07-27,20.268535614013672
2011-07-28,20.268535614013672
2011-07-29,20.268535614013672
2011-08-01,20.439090728759766
2011-08-02,19.773372650146484
2011-08-03,19.23339080810547
2011-08-04,18.008686065673828
2011-08-05,18.092191696166992
2011-08-08,16.78399085998535
2011-08-09,17.379638671875
2011-08-10,17.090166091918945
2011-08-11,17.641281127929688
2011-08-12,17.95301628112793
2011-08-15,18.287031173706055
2011-08-16,18.287031173706055
2011-08-17,18.45404052734375
2011-08-18,17.730350494384766
2011-08-19,17.285001754760742
2011-08-22,17.674678802490234
2011-08-23,18.02539825439453
2011-08-24,18.086626052856445
2011-08-25,17.502105712890625
2011-08-26,17.502105712890625
2011-08-29,18.147859573364258
2011-08-30,18.147859573364258
2011-08-31,18.509702682495117
2011-09-01,18.498567581176758
2011-09-02,18.498567581176758
2011-09-06,17.81385040283203
2011-09-07,17.81385040283203
2011-09-08,18.19795799255371
2011-09-09,17.78601837158203
2011-09-12,17.535511016845703
2011-09-13,18.036527633666992
2011-09-14,17.980859756469727
2011-09-15,18.59321403503418
2011-09-16,18.314865112304688
2011-09-19,18.047657012939453
2011-09-20,18.531970977783203
2011-09-21,17.78601837158203
2011-09-22,16.978824615478516
2011-09-23,17.17366600036621
