Date,ptr
2000-12-29,6.579778671264648
2001-01-02,6.604608058929443
2001-01-03,6.654264450073242
2001-01-04,6.952220439910889
2001-01-05,6.654264450073242
2001-01-08,6.828071117401123
2001-01-09,6.728754043579102
2001-01-10,6.703922748565674
2001-01-11,6.604608058929443
2001-01-12,6.778416633605957
2001-01-16,7.001877307891846
2001-01-17,7.101196765899658
2001-01-18,7.150856018066406
2001-01-19,7.076364517211914
2001-01-22,7.225340843200684
2001-01-23,7.250172138214111
2001-01-24,7.225340843200684
2001-01-25,7.27500057220459
2001-01-26,7.225340843200684
2001-01-29,7.1031813621521
2001-01-30,6.991946697235107
2001-01-31,6.932355880737305
2001-02-01,6.833038806915283
2001-02-02,6.7734479904174805
2001-02-05,6.701941013336182
2001-02-06,6.650293350219727
2001-02-07,6.634403705596924
2001-02-08,6.5748138427734375
2001-02-09,6.693994045257568
2001-02-12,7.146880149841309
2001-02-13,7.051535606384277
2001-02-14,6.92440938949585
2001-02-15,6.972082614898682
2001-02-16,6.991946697235107
2001-02-20,7.190581798553467
2001-02-21,7.071401596069336
2001-02-22,7.095234394073486
2001-02-23,7.071401596069336
2001-02-26,7.385243892669678
2001-02-27,7.440860748291016
2001-02-28,7.397158145904541
2001-03-01,7.170715808868408
2001-03-02,6.991946697235107
2001-03-05,7.166744709014893
2001-03-06,7.170715808868408
2001-03-07,7.11112642288208
2001-03-08,7.1190714836120605
2001-03-09,6.980024814605713
2001-03-12,6.912489414215088
2001-03-13,6.821121692657471
2001-03-14,6.833038806915283
2001-03-15,6.92440938949585
2001-03-16,6.968111038208008
2001-03-19,7.115096569061279
2001-03-20,7.091264247894287
2001-03-21,7.031673431396484
2001-03-22,6.872766971588135
2001-03-23,6.852904319763184
2001-03-26,6.7734479904174805
2001-03-27,6.817145824432373
2001-03-28,6.87673807144165
2001-03-29,6.991946697235107
2001-03-30,7.150856018066406
2001-04-02,7.031673431396484
2001-04-03,6.991946697235107
2001-04-04,6.912489414215088
2001-04-05,7.031673431396484
2001-04-06,6.932355880737305
2001-04-09,7.015783309936523
2001-04-10,7.218390464782715
2001-04-11,7.270033359527588
2001-04-12,7.270033359527588
2001-04-16,7.226335048675537
2001-04-17,7.091264247894287
2001-04-18,7.5878496170043945
2001-04-19,7.5203166007995605
2001-04-20,7.548123359680176
2001-04-23,7.699085235595703
2001-04-24,7.885802745819092
2001-04-25,8.128135681152344
2001-04-26,8.104300498962402
2001-04-27,8.414172172546387
2001-04-30,8.561161994934082
2001-05-01,8.620753288269043
2001-05-02,8.541299819946289
2001-05-03,8.622314453125
2001-05-04,8.976371765136719
2001-05-07,8.539007186889648
2001-05-08,8.755605697631836
2001-05-09,9.043014526367188
2001-05-10,8.955543518066406
2001-05-11,9.142987251281738
2001-05-14,9.205465316772461
2001-05-15,9.297102928161621
2001-05-16,9.767789840698242
2001-05-17,9.226292610168457
2001-05-18,9.534526824951172
2001-05-21,9.55952262878418
2001-05-22,9.68864917755127
2001-05-23,9.572017669677734
2001-05-24,9.501206398010254
2001-05-25,9.584513664245605
2001-05-29,9.488710403442383
2001-05-30,9.226292610168457
2001-05-31,9.317931175231934
2001-06-01,9.409568786621094
2001-06-04,9.83027458190918
2001-06-05,9.813610076904297
2001-06-06,9.592846870422363
2001-06-07,9.342924118041992
2001-06-08,8.997197151184082
2001-06-11,9.147151947021484
2001-06-12,9.142987251281738
2001-06-13,8.93471622467041
2001-06-14,8.697291374206543
2001-06-15,8.593158721923828
2001-06-18,8.434871673583984
2001-06-19,8.613981246948242
2001-06-20,8.838912963867188
2001-06-21,8.788928985595703
2001-06-22,8.73061466217041
2001-06-25,8.80975341796875
2001-06-26,8.963871002197266
2001-06-27,8.938880920410156
2001-06-28,8.751440048217773
2001-06-29,8.49735164642334
2001-07-02,8.613981246948242
2001-07-03,8.76810359954834
2001-07-05,8.505683898925781
2001-07-06,8.53067398071289
2001-07-09,8.655635833740234
2001-07-10,8.64730453491211
2001-07-11,8.501516342163086
2001-07-12,8.539007186889648
2001-07-13,8.505683898925781
2001-07-16,8.168290138244629
2001-07-17,8.039161682128906
2001-07-18,8.122468948364258
2001-07-19,8.118302345275879
2001-07-20,8.097480773925781
2001-07-23,8.209942817687988
2001-07-24,8.393217086791992
2001-07-25,8.480691909790039
2001-07-26,8.613981246948242
2001-07-27,8.580659866333008
2001-07-30,8.430708885192871
2001-07-31,8.501516342163086
2001-08-01,8.618148803710938
2001-08-02,8.622314453125
2001-08-03,8.618148803710938
2001-08-06,8.289085388183594
2001-08-07,8.343234062194824
2001-08-08,8.226602554321289
2001-08-09,8.334904670715332
2001-08-10,8.430708885192871
2001-08-13,8.268257141113281
2001-08-14,8.372391700744629
2001-08-15,8.559834480285645
2001-08-16,8.455699920654297
2001-08-17,8.330737113952637
2001-08-20,8.339067459106445
2001-08-21,8.518180847167969
2001-08-22,8.622314453125
2001-08-23,8.49735164642334
2001-08-24,8.455699920654297
2001-08-27,8.368226051330566
2001-08-28,8.393217086791992
2001-08-29,8.16412353515625
2001-08-30,8.122468948364258
2001-08-31,8.555671691894531
2001-09-04,8.697291374206543
2001-09-05,8.801423072814941
2001-09-06,8.80975341796875
2001-09-07,8.572330474853516
2001-09-10,8.720176696777344
2001-09-17,8.685521125793457
2001-09-18,8.685521125793457
2001-09-19,8.663862228393555
2001-09-20,8.620542526245117
2001-09-21,8.512242317199707
2001-09-24,8.468924522399902
2001-09-25,8.187350273132324
2001-09-26,7.983750820159912
2001-09-27,8.057393074035645
2001-09-28,8.308645248413086
2001-10-01,8.265326499938965
2001-10-02,8.291316986083984
2001-10-03,8.230670928955078
2001-10-04,8.31730842590332
2001-10-05,8.209009170532227
2001-10-08,8.10937786102295
2001-10-09,8.230670928955078
2001-10-10,8.256659507751465
2001-10-11,8.360625267028809
2001-10-12,8.230670928955078
2001-10-15,8.027067184448242
2001-10-16,8.079050064086914
2001-10-17,8.187350273132324
2001-10-18,7.884115695953369
2001-10-19,7.663186550140381
2001-10-22,7.7151713371276855
2001-10-23,8.014073371887207
2001-10-24,8.057393074035645
2001-10-25,8.079050064086914
2001-10-26,7.858123779296875
2001-10-29,7.845129013061523
2001-10-30,7.957760334014893
2001-10-31,8.118040084838867
2001-11-01,8.105046272277832
2001-11-02,8.027067184448242
2001-11-05,8.014073371887207
2001-11-06,7.884115695953369
2001-11-07,7.775818824768066
2001-11-08,7.797476768493652
2001-11-09,8.014073371887207
2001-11-12,7.966420650482178
2001-11-13,7.9144392013549805
2001-11-14,7.797476768493652
2001-11-15,7.429263114929199
2001-11-16,7.277644157409668
2001-11-19,7.407600402832031
2001-11-20,7.38594388961792
2001-11-21,7.515902519226074
2001-11-23,7.494243144989014
2001-11-26,7.472582817077637
2001-11-27,7.450923442840576
2001-11-28,7.372949600219727
2001-11-29,7.4899115562438965
2001-11-30,7.619870662689209
2001-12-03,7.429263114929199
2001-12-04,7.50290584564209
2001-12-05,7.650190353393555
2001-12-06,7.6675190925598145
2001-12-07,7.706507682800293
2001-12-10,7.515902519226074
2001-12-11,7.602541446685791
2001-12-12,7.450923442840576
2001-12-13,7.537558078765869
2001-12-14,7.58521032333374
2001-12-17,7.663186550140381
2001-12-18,7.537558078765869
2001-12-19,7.50290584564209
2001-12-20,7.567883014678955
2001-12-21,7.654522895812988
2001-12-24,7.775818824768066
2001-12-26,7.775818824768066
2001-12-27,7.797476768493652
2001-12-28,7.793144702911377
2001-12-31,7.710839748382568
2002-01-02,7.836462497711182
2002-01-03,7.979419231414795
2002-01-04,7.983750820159912
2002-01-07,8.018407821655273
2002-01-08,8.035733222961426
2002-01-09,7.949094772338867
2002-01-10,7.879783630371094
2002-01-11,7.953427314758301
2002-01-14,7.957760334014893
2002-01-15,7.884115695953369
2002-01-16,7.810471534729004
2002-01-17,7.849461078643799
2002-01-18,7.8537917137146
2002-01-22,7.8407979011535645
2002-01-23,7.814802646636963
2002-01-24,7.8407979011535645
2002-01-25,7.862456798553467
2002-01-28,7.966420650482178
2002-01-29,8.048728942871094
2002-01-30,7.970757007598877
2002-01-31,8.070387840270996
2002-02-01,8.057393074035645
2002-02-04,7.962090492248535
2002-02-05,7.970757007598877
2002-02-06,8.100712776184082
2002-02-07,8.001076698303223
2002-02-08,8.057393074035645
2002-02-11,8.252331733703613
2002-02-12,8.165691375732422
2002-02-13,8.209009170532227
2002-02-14,8.273987770080566
2002-02-15,8.14403247833252
2002-02-19,8.070387840270996
2002-02-20,8.122371673583984
2002-02-21,8.035733222961426
2002-02-22,7.970757007598877
2002-02-25,7.970757007598877
2002-02-26,7.957760334014893
2002-02-27,8.14403247833252
2002-02-28,8.183018684387207
2002-03-01,8.196015357971191
2002-03-04,8.248000144958496
2002-03-05,8.295647621154785
2002-03-06,8.403946876525879
2002-03-07,8.581557273864746
2002-03-08,8.642203330993652
2002-03-11,8.902116775512695
2002-03-12,9.045071601867676
2002-03-13,8.971430778503418
2002-03-14,9.118715286254883
2002-03-15,9.03207778930664
2002-03-18,8.945439338684082
2002-03-19,8.975762367248535
2002-03-20,8.923778533935547
2002-03-21,8.95843505859375
2002-03-22,8.923778533935547
2002-03-25,8.724510192871094
2002-03-26,8.767830848693848
2002-03-27,9.127381324768066
2002-03-28,9.06240177154541
2002-04-01,9.09705638885498
2002-04-02,9.235675811767578
2002-04-03,9.03207778930664
2002-04-04,9.03207778930664
2002-04-05,9.110053062438965
2002-04-08,9.045071601867676
2002-04-09,8.884794235229492
2002-04-10,8.936776161193848
2002-04-11,8.828474044799805
2002-04-12,8.694188117980957
2002-04-15,8.815478324890137
2002-04-16,8.884794235229492
2002-04-17,8.988758087158203
2002-04-18,8.923778533935547
2002-04-19,8.988758087158203
2002-04-22,8.945439338684082
2002-04-23,8.923778533935547
2002-04-24,9.02774715423584
2002-04-25,8.93244457244873
2002-04-26,8.923778533935547
2002-04-29,8.7938232421875
2002-04-30,8.806816101074219
2002-05-01,8.868124961853027
2002-05-02,8.890451431274414
2002-05-03,8.877055168151855
2002-05-06,8.805608749389648
2002-05-07,8.667186737060547
2002-05-08,8.707374572753906
2002-05-09,8.586810111999512
2002-05-10,8.81454086303711
2002-05-13,8.796680450439453
2002-05-14,8.921709060668945
2002-05-15,8.930638313293457
2002-05-16,9.06906509399414
2002-05-17,9.015480995178223
2002-05-20,8.952962875366211
2002-05-21,9.109254837036133
2002-05-22,9.198559761047363
2002-05-23,9.140511512756348
2002-05-24,9.073529243469238
2002-05-28,9.203022956848145
2002-05-29,9.100321769714355
2002-05-30,8.975292205810547
2002-05-31,9.368240356445312
2002-06-03,9.35484790802002
2002-06-04,9.283398628234863
2002-06-05,9.426291465759277
2002-06-06,9.336981773376465
2002-06-07,9.582575798034668
2002-06-10,9.667417526245117
2002-06-11,9.761191368103027
2002-06-12,10.002317428588867
2002-06-13,9.948735237121582
2002-06-14,9.783517837524414
2002-06-17,9.774585723876953
2002-06-18,9.627232551574707
2002-06-19,9.332518577575684
2002-06-20,9.386101722717285
2002-06-21,9.292332649230957
2002-06-24,9.502199172973633
2002-06-25,9.35484790802002
2002-06-26,9.24767780303955
2002-06-27,9.591507911682129
2002-06-28,9.8058443069458
2002-07-01,9.68974781036377
2002-07-02,9.484339714050293
2002-07-03,9.698675155639648
2002-07-05,9.658488273620605
2002-07-08,9.555787086486816
2002-07-09,9.654022216796875
2002-07-10,9.57811164855957
2002-07-11,9.479876518249512
2002-07-12,9.591507911682129
2002-07-15,9.457549095153809
2002-07-16,9.524530410766602
2002-07-17,9.488804817199707
2002-07-18,9.377172470092773
2002-07-19,9.211956024169922
2002-07-22,8.595744132995605
2002-07-23,8.796680450439453
2002-07-24,8.885986328125
2002-07-25,8.930638313293457
2002-07-26,9.033343315124512
2002-07-29,9.511131286621094
2002-07-30,9.408429145812988
2002-07-31,9.631697654724121
2002-08-01,9.153905868530273
2002-08-02,9.011016845703125
2002-08-05,8.796680450439453
2002-08-06,9.006553649902344
2002-08-07,9.064600944519043
2002-08-08,9.310193061828613
2002-08-09,9.13158130645752
2002-08-12,9.073529243469238
2002-08-13,9.144973754882812
2002-08-14,9.265541076660156
2002-08-15,9.287861824035645
2002-08-16,9.319122314453125
2002-08-19,9.412894248962402
2002-08-20,9.377172470092773
2002-08-21,9.40396499633789
2002-08-22,9.314659118652344
2002-08-23,9.287861824035645
2002-08-26,9.189630508422852
2002-08-27,9.153905868530273
2002-08-28,8.939570426940918
2002-08-29,9.122649192810059
2002-08-30,9.194095611572266
2002-09-03,9.064600944519043
2002-09-04,9.113718032836914
2002-09-05,9.109254837036133
2002-09-06,9.323589324951172
2002-09-09,9.537607192993164
2002-09-10,9.726153373718262
2002-09-11,9.556002616882324
2002-09-12,9.335269927978516
2002-09-13,9.58819580078125
2002-09-16,9.381257057189941
2002-09-17,9.197307586669922
2002-09-18,9.289284706115723
2002-09-19,9.303079605102539
2002-09-20,9.519216537475586
2002-09-23,9.542210578918457
2002-09-24,9.611187934875488
2002-09-25,9.657175064086914
2002-09-26,9.634183883666992
2002-09-27,9.013364791870117
2002-09-30,9.243294715881348
2002-10-01,9.542210578918457
2002-10-02,9.013364791870117
2002-10-03,9.100739479064941
2002-10-04,9.07314395904541
2002-10-07,8.98117446899414
2002-10-08,9.243294715881348
2002-10-09,9.05935001373291
2002-10-10,9.0547513961792
2002-10-11,9.197307586669922
2002-10-14,9.082341194152832
2002-10-15,9.096141815185547
2002-10-16,9.197307586669922
2002-10-17,9.312273979187012
2002-10-18,9.10533618927002
2002-10-21,9.10533618927002
2002-10-22,8.69145679473877
2002-10-23,8.746642112731934
2002-10-24,8.765036582946777
2002-10-25,8.82941722869873
2002-10-28,8.760438919067383
2002-10-29,8.558096885681152
2002-10-30,8.737443923950195
2002-10-31,8.636274337768555
2002-11-01,8.645471572875977
2002-11-04,8.696056365966797
2002-11-05,8.461524963378906
2002-11-06,8.562697410583496
2002-11-07,8.576491355895996
2002-11-08,8.737443923950195
2002-11-11,8.797224998474121
2002-11-12,9.004166603088379
2002-11-13,8.80642318725586
2002-11-14,8.82481861114502
2002-11-15,8.645471572875977
2002-11-18,8.742043495178223
2002-11-19,8.668463706970215
2002-11-20,8.898396492004395
2002-11-21,8.80642318725586
2002-11-22,8.69145679473877
2002-11-25,8.737443923950195
2002-11-26,8.69145679473877
2002-11-27,9.05935001373291
2002-11-29,8.760438919067383
2002-12-02,8.852413177490234
2002-12-03,9.013364791870117
2002-12-04,8.92138957977295
2002-12-05,8.92138957977295
2002-12-06,9.096141815185547
2002-12-09,8.912192344665527
2002-12-10,9.03635311126709
2002-12-11,9.174317359924316
2002-12-12,9.119132995605469
2002-12-13,9.086942672729492
2002-12-16,9.280086517333984
2002-12-17,9.220298767089844
2002-12-18,9.206506729125977
2002-12-19,9.211105346679688
2002-12-20,9.220298767089844
2002-12-23,9.201908111572266
2002-12-24,9.22490119934082
2002-12-26,9.220298767089844
2002-12-27,9.197307586669922
2002-12-30,9.206506729125977
2002-12-31,9.229500770568848
2003-01-02,8.783429145812988
2003-01-03,9.22490119934082
2003-01-06,9.183511734008789
2003-01-07,9.16051959991455
2003-01-08,9.100739479064941
2003-01-09,9.289284706115723
2003-01-10,9.266290664672852
2003-01-13,9.454833984375
2003-01-14,9.436440467834473
2003-01-15,9.450233459472656
2003-01-16,9.533011436462402
2003-01-17,9.445636749267578
2003-01-21,9.362861633300781
2003-01-22,9.289284706115723
2003-01-23,9.376655578613281
2003-01-24,9.500822067260742
2003-01-27,9.496220588684082
2003-01-28,9.634183883666992
2003-01-29,9.749149322509766
2003-01-30,9.657175064086914
2003-01-31,9.70316219329834
2003-02-03,9.739952087402344
2003-02-04,9.781335830688477
2003-02-05,9.877910614013672
2003-02-06,9.937689781188965
2003-02-07,9.887109756469727
2003-02-10,9.739952087402344
2003-02-11,9.620384216308594
2003-02-12,9.80893325805664
2003-02-13,9.790535926818848
2003-02-14,9.66637134552002
2003-02-18,9.804332733154297
2003-02-19,9.528412818908691
2003-02-20,9.749149322509766
2003-02-21,9.643379211425781
2003-02-24,9.546808242797852
2003-02-25,9.64797592163086
2003-02-26,9.634183883666992
2003-02-27,9.657175064086914
2003-02-28,9.65257740020752
2003-03-03,9.73075008392334
2003-03-04,9.70776081085205
2003-03-05,9.624985694885254
2003-03-06,9.528412818908691
2003-03-07,9.38585376739502
2003-03-10,9.500822067260742
2003-03-11,9.496220588684082
2003-03-12,9.50542163848877
2003-03-13,9.836518287658691
2003-03-14,9.496220588684082
2003-03-17,9.565197944641113
2003-03-18,9.574398040771484
2003-03-19,9.551403999328613
2003-03-20,9.657175064086914
2003-03-21,9.71695613861084
2003-03-24,9.66637134552002
2003-03-25,9.624985694885254
2003-03-26,9.624985694885254
2003-03-27,9.661772727966309
2003-03-28,9.749149322509766
2003-03-31,9.592795372009277
2003-04-01,9.634183883666992
2003-04-02,9.841123580932617
2003-04-03,9.712361335754395
2003-04-04,9.845720291137695
2003-04-07,9.956087112426758
2003-04-08,9.90090274810791
2003-04-09,9.85031795501709
2003-04-10,9.822726249694824
2003-04-11,9.758342742919922
2003-04-14,9.956087112426758
2003-04-15,9.887109756469727
2003-04-16,9.910103797912598
2003-04-17,9.910103797912598
2003-04-21,10.025068283081055
2003-04-22,10.11825942993164
2003-04-23,10.017794609069824
2003-04-24,10.213943481445312
2003-04-25,10.046500205993652
2003-04-28,10.697131156921387
2003-04-29,11.17075252532959
2003-04-30,11.132479667663574
2003-05-01,11.17075252532959
2003-05-02,11.505633354187012
2003-05-05,11.333409309387207
2003-05-06,11.118127822875977
2003-05-07,11.06550407409668
2003-05-08,11.232940673828125
2003-05-09,11.132479667663574
2003-05-12,11.352544784545898
2003-05-13,11.089422225952148
2003-05-14,11.01766300201416
2003-05-15,11.103772163391113
2003-05-16,11.003308296203613
2003-05-19,10.969822883605957
2003-05-20,11.098993301391602
2003-05-21,11.299921035766602
2003-05-22,11.864439010620117
2003-05-23,11.926634788513184
2003-05-27,12.261512756347656
2003-05-28,12.38111686706543
2003-05-29,12.07015609741211
2003-05-30,12.113210678100586
2003-06-02,12.553340911865234
2003-06-03,12.510286331176758
2003-06-04,12.486363410949707
2003-06-05,12.725564956665039
2003-06-06,12.65380859375
2003-06-09,12.945632934570312
2003-06-10,12.725564956665039
2003-06-11,12.969555854797363
2003-06-12,13.170488357543945
2003-06-13,13.203970909118652
2003-06-16,13.103504180908203
2003-06-17,13.29964828491211
2003-06-18,13.247027397155762
2003-06-19,13.108290672302246
2003-06-20,13.754138946533203
2003-06-23,13.610615730285645
2003-06-24,13.825895309448242
2003-06-25,14.184701919555664
2003-06-26,14.744434356689453
2003-06-27,14.409550666809082
2003-06-30,14.44782543182373
2003-07-01,14.261247634887695
2003-07-02,13.491016387939453
2003-07-03,13.237458229064941
2003-07-07,13.912007331848145
2003-07-08,13.754138946533203
2003-07-09,14.065102577209473
2003-07-10,13.562777519226074
2003-07-11,13.825895309448242
2003-07-14,14.012475967407227
2003-07-15,13.720649719238281
2003-07-16,13.672811508178711
2003-07-17,13.318791389465332
2003-07-18,13.778056144714355
2003-07-21,13.730215072631836
2003-07-22,13.648887634277344
2003-07-23,13.33792495727539
2003-07-24,13.361845970153809
2003-07-25,13.505369186401367
2003-07-28,13.620182037353516
2003-07-29,14.184701919555664
2003-07-30,14.208622932434082
2003-07-31,14.390419960021973
2003-08-01,14.481311798095703
2003-08-04,14.687026023864746
2003-08-05,14.466959953308105
2003-08-06,14.294730186462402
2003-08-07,14.098586082458496
2003-08-08,14.002913475036621
2003-08-11,14.304302215576172
2003-08-12,14.44782543182373
2003-08-13,14.663102149963379
2003-08-14,14.519580841064453
2003-08-15,14.208622932434082
2003-08-18,14.624835968017578
2003-08-19,14.543505668640137
2003-08-20,14.969281196594238
2003-08-21,15.246763229370117
2003-08-22,15.701239585876465
2003-08-25,15.198922157287598
2003-08-26,15.117593765258789
2003-08-27,15.787363052368164
2003-08-28,16.265762329101562
2003-08-29,17.102970123291016
2003-09-02,16.96902084350586
2003-09-03,16.744165420532227
2003-09-04,17.169944763183594
2003-09-05,17.142284393310547
2003-09-08,17.419410705566406
2003-09-09,16.33070182800293
2003-09-10,16.17728614807129
2003-09-11,16.677104949951172
2003-09-12,16.380184173583984
2003-09-15,16.602874755859375
2003-09-16,16.58308219909668
2003-09-17,16.1376953125
2003-09-18,15.83088207244873
2003-09-19,15.66262435913086
2003-09-22,15.524060249328613
2003-09-23,15.915008544921875
2003-09-24,16.2564640045166
2003-09-25,16.281213760375977
2003-09-26,16.14264678955078
2003-09-29,16.4395694732666
2003-09-30,16.602874755859375
2003-10-01,16.70185089111328
2003-10-02,16.800825119018555
2003-10-03,16.954235076904297
2003-10-06,16.855255126953125
2003-10-07,17.1373348236084
2003-10-08,17.770769119262695
2003-10-09,18.260690689086914
2003-10-10,18.458637237548828
2003-10-13,18.532869338989258
2003-10-14,17.914283752441406
2003-10-15,18.062744140625
2003-10-16,18.156766891479492
2003-10-17,18.112224578857422
2003-10-20,18.235944747924805
2003-10-21,18.08749008178711
2003-10-22,17.953872680664062
2003-10-23,17.567874908447266
2003-10-24,17.270952224731445
2003-10-27,17.64210319519043
2003-10-28,18.359664916992188
2003-10-29,18.38441276550293
2003-10-30,18.285430908203125
2003-10-31,18.01325225830078
2003-11-03,18.493282318115234
2003-11-04,18.334915161132812
2003-11-05,18.16666030883789
2003-11-06,17.98851203918457
2003-11-07,18.112224578857422
2003-11-10,17.830148696899414
2003-11-11,17.45405387878418
2003-11-12,17.765827178955078
2003-11-13,18.156766891479492
2003-11-14,17.914283752441406
2003-11-17,17.939022064208984
2003-11-18,18.122129440307617
2003-11-19,18.1270751953125
2003-11-20,17.632204055786133
2003-11-21,17.34518051147461
2003-11-24,17.765827178955078
2003-11-25,17.909330368041992
2003-11-26,17.919233322143555
2003-11-28,18.349767684936523
2003-12-01,19.69086265563965
2003-12-02,19.794780731201172
2003-12-03,20.735036849975586
2003-12-04,20.735036849975586
2003-12-05,20.33913803100586
2003-12-08,21.40311050415039
2003-12-09,22.279029846191406
2003-12-10,21.700035095214844
2003-12-11,23.14505386352539
2003-12-12,22.887725830078125
2003-12-15,21.408061981201172
2003-12-16,21.967266082763672
2003-12-17,22.081085205078125
2003-12-18,23.28361701965332
2003-12-19,24.525741577148438
