Date,xom
1991-10-03,5.4849371910095215
1991-10-04,5.450368404388428
1991-10-07,5.461890697479248
1991-10-08,5.542555332183838
1991-10-09,5.473414421081543
1991-10-10,5.554075241088867
1991-10-11,5.542555332183838
1991-10-14,5.611691474914551
1991-10-15,5.611691474914551
1991-10-16,5.577119827270508
1991-10-17,5.6232123374938965
1991-10-18,5.669305801391602
1991-10-21,5.646261215209961
1991-10-22,5.634734630584717
1991-10-23,5.611691474914551
1991-10-24,5.577119827270508
1991-10-25,5.5886430740356445
1991-10-28,5.6923508644104
1991-10-29,5.68082857131958
1991-10-30,5.634734630584717
1991-10-31,5.6232123374938965
1991-11-01,5.577119827270508
1991-11-04,5.68082857131958
1991-11-05,5.661718845367432
1991-11-06,5.696672439575195
1991-11-07,5.650070667266846
1991-11-08,5.603476524353027
1991-11-11,5.615123748779297
1991-11-12,5.615123748779297
1991-11-13,5.615123748779297
1991-11-14,5.568525314331055
1991-11-15,5.335531711578369
1991-11-18,5.428732395172119
1991-11-19,5.49862813949585
1991-11-20,5.4403791427612305
1991-11-21,5.475327968597412
1991-11-22,5.382129669189453
1991-11-25,5.417080879211426
1991-11-26,5.428732395172119
1991-11-27,5.4403791427612305
1991-11-29,5.46367883682251
1991-12-02,5.533575534820557
1991-12-03,5.452028751373291
1991-12-04,5.393781661987305
1991-12-05,5.32388162612915
1991-12-06,5.32388162612915
1991-12-09,5.230688095092773
1991-12-10,5.25398588180542
1991-12-11,5.288937091827393
1991-12-12,5.370482921600342
1991-12-13,5.405431270599365
1991-12-16,5.393781661987305
1991-12-17,5.405431270599365
1991-12-18,5.428732395172119
1991-12-19,5.475327968597412
1991-12-20,5.510279655456543
1991-12-23,5.452028751373291
1991-12-24,5.358835220336914
1991-12-26,5.347181797027588
1991-12-27,5.428732395172119
1991-12-30,5.452028751373291
1991-12-31,5.673373222351074
1992-01-02,5.591824054718018
1992-01-03,5.603476524353027
1992-01-06,5.556873321533203
1992-01-07,5.52192497253418
1992-01-08,5.452028751373291
1992-01-09,5.417080879211426
1992-01-10,5.475327968597412
1992-01-13,5.52192497253418
1992-01-14,5.615123748779297
1992-01-15,5.545228481292725
1992-01-16,5.510279655456543
1992-01-17,5.580174922943115
1992-01-20,5.591824054718018
1992-01-21,5.673373222351074
1992-01-22,5.545228481292725
1992-01-23,5.49862813949585
1992-01-24,5.615123748779297
1992-01-27,5.63842248916626
1992-01-28,5.626774787902832
1992-01-29,5.533575534820557
1992-01-30,5.49862813949585
1992-01-31,5.428732395172119
1992-02-03,5.510279655456543
1992-02-04,5.545228481292725
1992-02-05,5.4669928550720215
1992-02-06,5.525904178619385
1992-02-07,5.514119625091553
1992-02-10,5.502338886260986
1992-02-11,5.478774547576904
1992-02-12,5.537684917449951
1992-02-13,5.490556716918945
1992-02-14,5.490556716918945
1992-02-18,5.384515762329102
1992-02-19,5.39629602432251
1992-02-20,5.4669928550720215
1992-02-21,5.455211639404297
1992-02-24,5.431643009185791
1992-02-25,5.39629602432251
1992-02-26,5.431643009185791
1992-02-27,5.39629602432251
1992-02-28,5.384515762329102
1992-03-02,5.278474807739258
1992-03-03,5.243128299713135
1992-03-04,5.18421745300293
1992-03-05,5.243128299713135
1992-03-06,5.243128299713135
1992-03-09,5.231346607208252
1992-03-10,5.219563007354736
1992-03-11,5.219563007354736
1992-03-12,5.32560396194458
1992-03-13,5.384515762329102
1992-03-16,5.360952854156494
1992-03-17,5.360952854156494
1992-03-18,5.254912853240967
1992-03-19,5.219563007354736
1992-03-20,5.160651683807373
1992-03-23,5.207779407501221
1992-03-24,5.19599723815918
1992-03-25,5.18421745300293
1992-03-26,5.254912853240967
1992-03-27,5.19599723815918
1992-03-30,5.18421745300293
1992-03-31,5.160651683807373
1992-04-01,5.19599723815918
1992-04-02,5.160651683807373
1992-04-03,5.266693115234375
1992-04-06,5.443425178527832
1992-04-07,5.3373847007751465
1992-04-08,5.39629602432251
1992-04-09,5.39629602432251
1992-04-10,5.431643009185791
1992-04-13,5.3373847007751465
1992-04-14,5.431643009185791
1992-04-15,5.561250686645508
1992-04-16,5.537684917449951
1992-04-20,5.525904178619385
1992-04-21,5.573033332824707
1992-04-22,5.4669928550720215
1992-04-23,5.584813594818115
1992-04-24,5.549469470977783
1992-04-27,5.537684917449951
1992-04-28,5.584813594818115
1992-04-29,5.584813594818115
1992-04-30,5.655506610870361
1992-05-01,5.584813594818115
1992-05-04,5.655506610870361
1992-05-05,5.643726348876953
1992-05-06,5.596597194671631
1992-05-07,5.593736171722412
1992-05-08,5.61759090423584
1992-05-11,5.677226543426514
1992-05-12,5.61759090423584
1992-05-13,5.677226543426514
1992-05-14,5.724928855895996
1992-05-15,5.653370380401611
1992-05-18,5.701077938079834
1992-05-19,5.724928855895996
1992-05-20,5.653370380401611
1992-05-21,5.689148902893066
1992-05-22,5.77263879776001
1992-05-26,6.106594085693359
1992-05-27,5.891911029815674
1992-05-28,5.915760517120361
1992-05-29,5.784566402435303
1992-06-01,5.8561272621154785
1992-06-02,5.8561272621154785
1992-06-03,5.999249458312988
1992-06-04,6.011181354522705
1992-06-05,5.987321853637695
1992-06-08,5.963468551635742
1992-06-09,6.05888557434082
1992-06-10,5.999249458312988
1992-06-11,6.035032749176025
1992-06-12,5.903836727142334
1992-06-15,5.92769193649292
1992-06-16,5.92769193649292
1992-06-17,5.92769193649292
1992-06-18,5.8561272621154785
1992-06-19,5.9515485763549805
1992-06-22,5.915760517120361
1992-06-23,5.8561272621154785
1992-06-24,5.8680572509765625
1992-06-25,5.8561272621154785
1992-06-26,5.8680572509765625
1992-06-29,5.939614295959473
1992-06-30,5.903836727142334
1992-07-01,5.891911029815674
1992-07-02,5.903836727142334
1992-07-06,5.92769193649292
1992-07-07,5.891911029815674
1992-07-08,5.891911029815674
1992-07-09,5.879979133605957
1992-07-10,5.8680572509765625
1992-07-13,5.832275390625
1992-07-14,5.915760517120361
1992-07-15,5.8561272621154785
1992-07-16,5.963468551635742
1992-07-17,5.92769193649292
1992-07-20,5.92769193649292
1992-07-21,5.891911029815674
1992-07-22,5.915760517120361
1992-07-23,6.011181354522705
1992-07-24,5.9515485763549805
1992-07-27,5.915760517120361
1992-07-28,5.92769193649292
1992-07-29,5.915760517120361
1992-07-30,6.046960353851318
1992-07-31,6.05888557434082
1992-08-03,6.1304450035095215
1992-08-04,6.202010154724121
1992-08-05,6.106594085693359
1992-08-06,6.094668388366699
1992-08-07,6.127961158752441
1992-08-10,6.212401866912842
1992-08-11,6.212401866912842
1992-08-12,6.115896701812744
1992-08-13,6.188277721405029
1992-08-14,6.176213264465332
1992-08-17,6.140023708343506
1992-08-18,6.212401866912842
1992-08-19,6.260651111602783
1992-08-20,6.308903694152832
1992-08-21,6.103834629058838
1992-08-24,6.200338840484619
1992-08-25,6.15208625793457
1992-08-26,6.176213264465332
1992-08-27,6.140023708343506
1992-08-28,6.188277721405029
1992-08-31,6.200338840484619
1992-09-01,6.212401866912842
1992-09-02,6.200338840484619
1992-09-03,6.007333755493164
1992-09-04,6.03145694732666
1992-09-08,6.03145694732666
1992-09-09,6.0555830001831055
1992-09-10,6.0676422119140625
1992-09-11,6.0676422119140625
1992-09-14,6.0555830001831055
1992-09-15,6.019397735595703
1992-09-16,6.09177303314209
1992-09-17,6.09177303314209
1992-09-18,6.176213264465332
1992-09-21,6.188277721405029
1992-09-22,6.140023708343506
1992-09-23,6.188277721405029
1992-09-24,6.15208625793457
1992-09-25,6.127961158752441
1992-09-28,6.236525535583496
1992-09-29,6.164148807525635
1992-09-30,6.164148807525635
1992-10-01,6.15208625793457
1992-10-02,6.103834629058838
1992-10-05,6.03145694732666
1992-10-06,5.995269775390625
1992-10-07,5.9711432456970215
1992-10-08,6.0676422119140625
1992-10-09,5.94701623916626
1992-10-12,5.934951305389404
1992-10-13,5.959079742431641
1992-10-14,5.995269775390625
1992-10-15,6.0555830001831055
1992-10-16,6.09177303314209
1992-10-19,6.103834629058838
1992-10-20,6.043523788452148
1992-10-21,6.043523788452148
1992-10-22,5.983203411102295
1992-10-23,5.983203411102295
1992-10-26,5.9711432456970215
1992-10-27,6.0555830001831055
1992-10-28,6.03145694732666
1992-10-29,5.995269775390625
1992-10-30,5.910827159881592
1992-11-02,5.814323425292969
1992-11-03,5.741947174072266
1992-11-04,5.778135299682617
1992-11-05,5.78741455078125
1992-11-06,5.689738750457764
1992-11-09,5.714156150817871
1992-11-10,5.750787734985352
1992-11-11,5.714156150817871
1992-11-12,5.738576889038086
1992-11-13,5.78741455078125
1992-11-16,5.750787734985352
1992-11-17,5.738576889038086
1992-11-18,5.860673427581787
1992-11-19,5.860673427581787
1992-11-20,5.93393087387085
1992-11-23,5.8362555503845215
1992-11-24,5.824042797088623
1992-11-25,5.848463535308838
1992-11-27,5.811834812164307
1992-11-30,5.811834812164307
1992-12-01,5.762996673583984
1992-12-02,5.714156150817871
1992-12-03,5.738576889038086
1992-12-04,5.848463535308838
1992-12-07,5.860673427581787
1992-12-08,5.897302627563477
1992-12-09,5.921721935272217
1992-12-10,5.982770919799805
1992-12-11,5.946141242980957
1992-12-14,5.909514427185059
1992-12-15,5.9705610275268555
1992-12-16,5.9705610275268555
1992-12-17,6.0560302734375
1992-12-18,6.141496658325195
1992-12-21,6.141496658325195
1992-12-22,6.092659950256348
1992-12-23,6.043818473815918
1992-12-24,6.068240642547607
1992-12-28,6.104866981506348
1992-12-29,6.019400596618652
1992-12-30,5.994981288909912
1992-12-31,5.9705610275268555
1993-01-04,5.994981288909912
1993-01-05,6.0560302734375
1993-01-06,6.031607627868652
1993-01-07,6.019400596618652
1993-01-08,5.921721935272217
1993-01-11,5.909514427185059
1993-01-12,5.860673427581787
1993-01-13,5.885095119476318
1993-01-14,5.897302627563477
1993-01-15,5.872883319854736
1993-01-18,5.799625396728516
1993-01-19,5.750787734985352
1993-01-20,5.714156150817871
1993-01-21,5.677529335021973
1993-01-22,5.677529335021973
1993-01-25,5.921721935272217
1993-01-26,5.982770919799805
1993-01-27,5.909514427185059
1993-01-28,6.019400596618652
1993-01-29,5.9705610275268555
1993-02-01,6.00718879699707
1993-02-02,6.080450057983398
1993-02-03,6.104866981506348
1993-02-04,6.126608371734619
1993-02-05,6.114253520965576
1993-02-08,6.213070869445801
