Date,eqnr
2002-04-18,3.66721510887146
2002-04-19,3.6322884559631348
2002-04-22,3.6235580444335938
2002-04-23,3.6060950756073
2002-04-24,3.671581268310547
2002-04-25,3.6584830284118652
2002-04-26,3.6235580444335938
2002-04-29,3.6104607582092285
2002-04-30,3.6584830284118652
2002-05-01,3.6890439987182617
2002-05-02,3.6934092044830322
2002-05-03,3.85695481300354
2002-05-06,3.7706406116485596
2002-05-07,3.6570658683776855
2002-05-08,3.6570658683776855
2002-05-09,3.6252646446228027
2002-05-10,3.784268379211426
2002-05-13,3.85695481300354
2002-05-14,3.8296961784362793
2002-05-15,3.797896146774292
2002-05-16,3.8524117469787598
2002-05-17,3.879669427871704
2002-05-20,3.8705835342407227
2002-05-21,3.9114718437194824
2002-05-22,3.9114718437194824
2002-05-23,4.002329349517822
2002-05-24,3.997786521911621
2002-05-28,3.997786521911621
2002-05-29,3.9705283641815186
2002-05-30,3.9523565769195557
2002-05-31,3.8524117469787598
2002-06-03,3.961444139480591
2002-06-04,3.861496686935425
2002-06-05,3.793353796005249
2002-06-06,3.8160688877105713
2002-06-07,3.7706406116485596
2002-06-10,3.7660958766937256
2002-06-11,3.8296961784362793
2002-06-12,3.929642915725708
2002-06-13,3.929642915725708
2002-06-14,3.8160688877105713
2002-06-17,3.875126361846924
2002-06-18,3.861496686935425
2002-06-19,3.897840976715088
2002-06-20,3.879669427871704
2002-06-21,3.8705835342407227
2002-06-24,3.88875675201416
2002-06-25,3.9023849964141846
2002-06-26,3.8524117469787598
2002-06-27,3.875126361846924
2002-06-28,4.006871223449707
2002-07-01,3.956899642944336
2002-07-02,3.961444139480591
2002-07-03,3.9886996746063232
2002-07-05,4.179503917694092
2002-07-08,4.147702217102051
2002-07-09,4.134073734283447
2002-07-10,4.093189239501953
2002-07-11,3.929642915725708
2002-07-12,3.9250991344451904
2002-07-15,3.820610761642456
2002-07-16,3.8160688877105713
2002-07-17,3.7797250747680664
2002-07-18,3.8296961784362793
2002-07-19,3.788811683654785
2002-07-22,3.566206455230713
2002-07-23,3.3208889961242676
2002-07-24,3.3299736976623535
2002-07-25,3.3163459300994873
2002-07-26,3.3890323638916016
2002-07-29,3.5253212451934814
2002-07-30,3.543492317199707
2002-07-31,3.711580991744995
2002-08-01,3.6252646446228027
2002-08-02,3.6752374172210693
2002-08-05,3.5480360984802246
2002-08-06,3.679780960083008
2002-08-07,3.7433812618255615
2002-08-08,3.88875675201416
2002-08-09,3.8160688877105713
2002-08-12,3.875126361846924
2002-08-13,3.8296961784362793
2002-08-14,3.8251538276672363
2002-08-15,3.8660404682159424
2002-08-16,3.929642915725708
2002-08-19,3.9387288093566895
2002-08-20,3.929642915725708
2002-08-21,4.011415004730225
2002-08-22,3.861496686935425
2002-08-23,3.861496686935425
2002-08-26,3.775181770324707
2002-08-27,3.861496686935425
2002-08-28,3.85695481300354
2002-08-29,3.7797250747680664
2002-08-30,3.8387835025787354
2002-09-03,3.8160688877105713
2002-09-04,3.7797250747680664
2002-09-05,3.68886661529541
2002-09-06,3.7570109367370605
2002-09-09,3.8842122554779053
2002-09-10,3.8251538276672363
2002-09-11,3.7706406116485596
2002-09-12,3.734295606613159
2002-09-13,3.7433812618255615
2002-09-16,3.7161247730255127
2002-09-17,3.629807233810425
2002-09-18,3.6570658683776855
2002-09-19,3.4753479957580566
2002-09-20,3.5298635959625244
2002-09-23,3.5071487426757812
2002-09-24,3.407203435897827
2002-09-25,3.379946708679199
2002-09-26,3.407203435897827
2002-09-27,3.3935744762420654
2002-09-30,3.4480912685394287
2002-10-01,3.398118257522583
2002-10-02,3.3163459300994873
2002-10-03,3.370861053466797
2002-10-04,3.407203435897827
2002-10-07,3.3663179874420166
2002-10-08,3.4526333808898926
2002-10-09,3.37540340423584
2002-10-10,3.4662628173828125
2002-10-11,3.4571762084960938
2002-10-14,3.5071487426757812
2002-10-15,3.4753479957580566
2002-10-16,3.4753479957580566
2002-10-17,3.484433889389038
2002-10-18,3.4980628490448
2002-10-21,3.4162890911102295
2002-10-22,3.1800572872161865
2002-10-23,3.2436583042144775
2002-10-24,3.1891427040100098
2002-10-25,3.2254867553710938
2002-10-28,3.248201608657837
2002-10-29,3.1755144596099854
2002-10-30,3.230029582977295
2002-10-31,3.2936301231384277
2002-11-01,3.2936301231384277
2002-11-04,3.2936301231384277
2002-11-05,3.3254311084747314
2002-11-06,3.2663733959198
2002-11-07,3.2709155082702637
2002-11-08,3.3072590827941895
2002-11-11,3.2936301231384277
2002-11-12,3.3163459300994873
2002-11-13,3.402660608291626
2002-11-14,3.3890323638916016
2002-11-15,3.3299736976623535
2002-11-18,3.37540340423584
2002-11-19,3.352688789367676
2002-11-20,3.311802625656128
2002-11-21,3.2890875339508057
2002-11-22,3.2618300914764404
2002-11-25,3.207314968109131
2002-11-26,3.1209990978240967
2002-11-27,3.230029582977295
2002-11-29,3.311802625656128
2002-12-02,3.3390603065490723
2002-12-03,3.3072590827941895
2002-12-04,3.398118257522583
2002-12-05,3.3663179874420166
2002-12-06,3.407203435897827
2002-12-09,3.398118257522583
2002-12-10,3.4162890911102295
2002-12-11,3.411748170852661
2002-12-12,3.4617202281951904
2002-12-13,3.4980628490448
2002-12-16,3.484433889389038
2002-12-17,3.5571203231811523
2002-12-18,3.6661505699157715
2002-12-19,3.7161247730255127
2002-12-20,3.7706406116485596
2002-12-23,3.7797250747680664
2002-12-24,3.8069820404052734
2002-12-26,3.7524685859680176
2002-12-27,3.679780960083008
2002-12-30,3.7479248046875
2002-12-31,3.7570109367370605
2003-01-02,3.8069820404052734
2003-01-03,3.8342411518096924
2003-01-06,3.8842122554779053
2003-01-07,3.793353796005249
2003-01-08,3.679780960083008
2003-01-09,3.7433812618255615
2003-01-10,3.7161247730255127
2003-01-13,3.7206668853759766
2003-01-14,3.7252085208892822
2003-01-15,3.68886661529541
2003-01-16,3.7070374488830566
2003-01-17,3.7479248046875
2003-01-21,3.7024950981140137
2003-01-22,3.593465566635132
2003-01-23,3.5571203231811523
2003-01-24,3.5344064235687256
2003-01-27,3.4526333808898926
2003-01-28,3.4617202281951904
2003-01-29,3.4980628490448
2003-01-30,3.5253212451934814
2003-01-31,3.5207772254943848
2003-02-03,3.484433889389038
2003-02-04,3.479891061782837
2003-02-05,3.407203435897827
2003-02-06,3.370861053466797
2003-02-07,3.4390037059783936
2003-02-10,3.4526333808898926
2003-02-11,3.48897647857666
2003-02-12,3.4935200214385986
2003-02-13,3.4753479957580566
2003-02-14,3.4571762084960938
2003-02-18,3.429919481277466
2003-02-19,3.379946708679199
2003-02-20,3.37540340423584
2003-02-21,3.4162890911102295
2003-02-24,3.3935744762420654
2003-02-25,3.4617202281951904
2003-02-26,3.434461832046509
2003-02-27,3.4390037059783936
2003-02-28,3.50260591506958
2003-03-03,3.5525777339935303
2003-03-04,3.5525777339935303
2003-03-05,3.5253212451934814
2003-03-06,3.5389480590820312
2003-03-07,3.5389480590820312
2003-03-10,3.5298635959625244
2003-03-11,3.579836368560791
2003-03-12,3.5980074405670166
2003-03-13,3.5344064235687256
2003-03-14,3.4753479957580566
2003-03-17,3.50260591506958
2003-03-18,3.311802625656128
2003-03-19,3.3935744762420654
2003-03-20,3.4162890911102295
2003-03-21,3.4435477256774902
2003-03-24,3.407203435897827
2003-03-25,3.4753479957580566
2003-03-26,3.5207772254943848
2003-03-27,3.434461832046509
2003-03-28,3.5298635959625244
2003-03-31,3.479891061782837
2003-04-01,3.566206455230713
2003-04-02,3.593465566635132
2003-04-03,3.5571203231811523
2003-04-04,3.511691093444824
2003-04-07,3.5571203231811523
2003-04-08,3.5298635959625244
2003-04-09,3.50260591506958
2003-04-10,3.48897647857666
2003-04-11,3.4617202281951904
2003-04-14,3.4753479957580566
2003-04-15,3.4708049297332764
2003-04-16,3.5480360984802246
2003-04-17,3.5071487426757812
2003-04-21,3.579836368560791
2003-04-22,3.6752374172210693
2003-04-23,3.611637830734253
2003-04-24,3.593465566635132
2003-04-25,3.6752374172210693
2003-04-28,3.6661505699157715
2003-04-29,3.6388933658599854
2003-04-30,3.5707502365112305
2003-05-01,3.6343507766723633
2003-05-02,3.6661505699157715
2003-05-05,3.679780960083008
2003-05-06,3.7902259826660156
2003-05-07,3.8430001735687256
2003-05-08,3.996528148651123
2003-05-09,3.953348159790039
2003-05-12,3.943754196166992
2003-05-13,3.9245636463165283
2003-05-14,3.9197633266448975
2003-05-15,3.9581470489501953
2003-05-16,4.044504165649414
2003-05-19,4.039707660675049
2003-05-20,4.0876851081848145
2003-05-21,4.082886695861816
2003-05-22,4.1116743087768555
2003-05-23,4.159651756286621
2003-05-27,4.0876851081848145
2003-05-28,4.150055885314941
2003-05-29,4.222023010253906
2003-05-30,4.174044132232666
2003-06-02,4.2316179275512695
2003-06-03,4.1548542976379395
2003-06-04,4.298788070678711
2003-06-05,4.222023010253906
2003-06-06,4.322775363922119
2003-06-09,4.341965198516846
2003-06-10,4.274797439575195
2003-06-11,4.370752811431885
2003-06-12,4.341965198516846
2003-06-13,4.341965198516846
2003-06-16,4.322775363922119
2003-06-17,4.22681999206543
2003-06-18,4.198034763336182
2003-06-19,4.145258903503418
2003-06-20,4.135663032531738
2003-06-23,4.246011734008789
2003-06-24,4.178843021392822
2003-06-25,4.159651756286621
2003-06-26,4.0876851081848145
2003-06-27,4.097280502319336
2003-06-30,4.102077960968018
2003-07-01,4.178843021392822
2003-07-02,4.150055885314941
2003-07-03,4.039707660675049
2003-07-07,4.049304008483887
2003-07-08,4.049304008483887
2003-07-09,3.9197633266448975
2003-07-10,3.90057373046875
2003-07-11,3.9677422046661377
2003-07-14,3.953348159790039
2003-07-15,4.006124496459961
2003-07-16,4.174044132232666
2003-07-17,4.054101467132568
2003-07-18,4.116471290588379
2003-07-21,4.078088760375977
2003-07-22,4.140460968017578
2003-07-23,4.217226028442383
2003-07-24,4.260403633117676
2003-07-25,4.2316179275512695
2003-07-28,4.279595375061035
2003-07-29,4.2939863204956055
2003-07-30,4.260403633117676
2003-07-31,4.3179779052734375
2003-08-01,4.308381080627441
2003-08-04,4.35636043548584
2003-08-05,4.289191722869873
2003-08-06,4.308381080627441
2003-08-07,4.389944076538086
2003-08-08,4.461911678314209
2003-08-11,4.365954875946045
2003-08-12,4.413933753967285
2003-08-13,4.2939863204956055
2003-08-14,4.269999980926514
2003-08-15,4.269999980926514
2003-08-18,4.361156463623047
2003-08-19,4.365954875946045
2003-08-20,4.365954875946045
2003-08-21,4.341965198516846
2003-08-22,4.2939863204956055
2003-08-25,4.265202522277832
2003-08-26,4.298788070678711
2003-08-27,4.2939863204956055
2003-08-28,4.2939863204956055
2003-08-29,4.308381080627441
2003-09-02,4.361156463623047
2003-09-03,4.375550270080566
2003-09-04,4.5194830894470215
2003-09-05,4.495495796203613
2003-09-08,4.605843544006348
2003-09-09,4.529078483581543
2003-09-10,4.437921047210693
2003-09-11,4.409135341644287
2003-09-12,4.303584575653076
2003-09-15,4.351562976837158
2003-09-16,4.389944076538086
2003-09-17,4.365954875946045
2003-09-18,4.457113265991211
2003-09-19,4.385147571563721
2003-09-22,4.34676456451416
2003-09-23,4.322775363922119
2003-09-24,4.399540901184082
2003-09-25,4.413933753967285
2003-09-26,4.289191722869873
2003-09-29,4.269999980926514
2003-09-30,4.308381080627441
2003-10-01,4.461911678314209
2003-10-02,4.5194830894470215
2003-10-03,4.557863712310791
2003-10-06,4.543471813201904
2003-10-07,4.63942813873291
2003-10-08,4.562664031982422
2003-10-09,4.50029182434082
2003-10-10,4.5386738777160645
2003-10-13,4.509886741638184
2003-10-14,4.615438461303711
2003-10-15,4.610641956329346
2003-10-16,4.605843544006348
2003-10-17,4.596246719360352
2003-10-20,4.58665132522583
2003-10-21,4.601044654846191
2003-10-22,4.63942813873291
2003-10-23,4.567460536956787
2003-10-24,4.533875942230225
2003-10-27,4.601044654846191
2003-10-28,4.57705545425415
2003-10-29,4.553066253662109
2003-10-30,4.557863712310791
2003-10-31,4.509886741638184
2003-11-03,4.649022102355957
2003-11-04,4.644225120544434
2003-11-05,4.548268795013428
2003-11-06,4.601044654846191
2003-11-07,4.658618450164795
2003-11-10,4.706594944000244
2003-11-11,4.697000026702881
2003-11-12,4.778562068939209
2003-11-13,4.778562068939209
2003-11-14,4.764167785644531
2003-11-17,4.744978427886963
2003-11-18,4.778562068939209
2003-11-19,4.768967151641846
2003-11-20,4.783359527587891
2003-11-21,4.797752380371094
2003-11-24,4.845729827880859
2003-11-25,4.8793158531188965
2003-11-26,4.80734920501709
2003-11-28,4.836134910583496
2003-12-01,4.855326175689697
2003-12-02,4.8649210929870605
2003-12-03,4.888909339904785
2003-12-04,4.80734920501709
2003-12-05,4.874516487121582
2003-12-08,4.927293300628662
2003-12-09,5.0616302490234375
2003-12-10,5.023247241973877
2003-12-11,5.004056930541992
2003-12-12,5.018449306488037
2003-12-15,5.018449306488037
2003-12-16,5.090414524078369
2003-12-17,5.0664262771606445
2003-12-18,5.24394416809082
2003-12-19,5.162381649017334
2003-12-22,5.339899063110352
2003-12-23,5.325506687164307
2003-12-24,5.339899063110352
2003-12-26,5.325506687164307
2003-12-29,5.349494934082031
2003-12-30,5.387877941131592
2003-12-31,5.4214606285095215
2004-01-02,5.474234580993652
2004-01-05,5.527012825012207
2004-01-06,5.594179153442383
2004-01-07,5.3351006507873535
2004-01-08,5.301517009735107
2004-01-09,5.3351006507873535
2004-01-12,5.459843158721924
2004-01-13,5.416661739349365
2004-01-14,5.455044269561768
2004-01-15,5.20556116104126
2004-01-16,5.20556116104126
2004-01-20,5.354292392730713
2004-01-21,5.560596466064453
2004-01-22,5.6469550132751465
2004-01-23,5.5797858238220215
2004-01-26,5.4406514167785645
2004-01-27,5.493427753448486
2004-01-28,5.373483657836914
2004-01-29,5.277527809143066
2004-01-30,5.253538608551025
2004-02-02,5.253538608551025
2004-02-03,5.27272891998291
2004-02-04,5.330303192138672
2004-02-05,5.349494934082031
2004-02-06,5.349494934082031
2004-02-09,5.4214606285095215
2004-02-10,5.407066822052002
2004-02-11,5.426259517669678
2004-02-12,5.4214606285095215
2004-02-13,5.24394416809082
2004-02-17,5.431057453155518
2004-02-18,5.503021717071533
2004-02-19,5.503021717071533
2004-02-20,5.613371849060059
2004-02-23,5.666146755218506
2004-02-24,5.637360095977783
2004-02-25,5.589380741119385
2004-02-26,5.675741195678711
2004-02-27,5.742910385131836
2004-03-01,5.982800006866455
2004-03-02,5.882045745849609
2004-03-03,5.853259563446045
2004-03-04,5.9444169998168945
2004-03-05,6.088348388671875
2004-03-08,6.131528854370117
2004-03-09,5.9156293869018555
2004-03-10,5.7381134033203125
2004-03-11,5.723721027374268
2004-03-12,5.834066867828369
2004-03-15,5.843662738800049
2004-03-16,5.982800006866455
2004-03-17,5.9156293869018555
2004-03-18,5.997191429138184
2004-03-19,5.987595558166504
2004-03-22,5.886842250823975
2004-03-23,5.8052802085876465
2004-03-24,5.781292915344238
2004-03-25,5.7716965675354
2004-03-26,5.786091327667236
2004-03-29,5.925225734710693
2004-03-30,5.891642093658447
2004-03-31,5.920425891876221
2004-04-01,5.920425891876221
2004-04-02,6.021179676055908
2004-04-05,6.097943305969238
2004-04-06,6.097943305969238
2004-04-07,6.217886447906494
2004-04-08,6.232280731201172
2004-04-12,6.299449443817139
2004-04-13,6.309045314788818
2004-04-14,6.265864849090576
2004-04-15,6.3714165687561035
2004-04-16,6.515347480773926
2004-04-19,6.419393062591553
2004-04-20,6.299449443817139
2004-04-21,6.280257701873779
2004-04-22,6.251471519470215
2004-04-23,6.299449443817139
2004-04-26,6.213089466094971
2004-04-27,6.198698043823242
2004-04-28,6.165114402770996
2004-04-29,5.982800006866455
2004-04-30,6.045167446136475
2004-05-03,6.1317338943481445
2004-05-04,6.270081520080566
2004-05-05,6.4232497215271
2004-05-06,6.36395788192749
2004-05-07,6.077383995056152
2004-05-10,5.691988945007324
2004-05-11,5.845159530639648
2004-05-12,5.983506202697754
2004-05-13,6.0329155921936035
2004-05-14,6.1317338943481445
2004-05-17,6.116910457611084
2004-05-18,6.067500591278076
2004-05-19,5.934095859527588
2004-05-20,5.919270992279053
2004-05-21,5.948919296264648
2004-05-24,6.008210182189941
2004-05-25,6.275022029876709
2004-05-26,6.215731143951416
2004-05-27,6.270081520080566
2004-05-28,6.171263694763184
2004-06-01,6.472660064697266
2004-06-02,6.324431896209717
2004-06-03,6.225612640380859
2004-06-04,6.220671653747559
2004-06-07,6.324431896209717
2004-06-08,6.334313869476318
2004-06-09,6.220671653747559
2004-06-10,6.265139579772949
2004-06-14,6.186086177825928
2004-06-15,6.309609413146973
2004-06-16,6.200906276702881
2004-06-17,6.225612640380859
2004-06-18,6.4479546546936035
2004-06-21,6.324431896209717
2004-06-22,6.215731143951416
2004-06-23,6.3886637687683105
2004-06-24,6.314550399780273
2004-06-25,6.472660064697266
2004-06-28,6.3886637687683105
2004-06-29,6.314550399780273
2004-06-30,6.284904956817627
2004-07-01,6.275022029876709
2004-07-02,6.2453765869140625
2004-07-06,6.250317096710205
2004-07-07,6.171263694763184
2004-07-08,6.205848693847656
2004-07-09,6.279963493347168
2004-07-12,6.205848693847656
2004-07-13,6.161380767822266
2004-07-14,6.225612640380859
2004-07-15,6.171263694763184
2004-07-16,6.289845943450928
2004-07-19,6.225612640380859
2004-07-20,6.235495090484619
2004-07-21,6.1119704246521
2004-07-22,6.1119704246521
2004-07-23,5.9736223220825195
2004-07-26,5.939036846160889
2004-07-27,5.924213886260986
2004-07-28,5.939036846160889
2004-07-29,6.042795181274414
2004-07-30,6.176199913024902
2004-08-02,6.171263694763184
2004-08-03,6.309609413146973
2004-08-04,6.2453765869140625
2004-08-05,6.181145191192627
2004-08-06,6.141617774963379
2004-08-09,6.181145191192627
2004-08-10,6.200906276702881
2004-08-11,6.156437873840332
2004-08-12,6.191025257110596
2004-08-13,6.324431896209717
2004-08-16,6.4479546546936035
2004-08-17,6.373842716217041
2004-08-18,6.2997260093688965
2004-08-19,6.40842866897583
2004-08-20,6.472660064697266
2004-08-23,6.359020709991455
2004-08-24,6.275022029876709
2004-08-25,6.275022029876709
2004-08-26,6.270081520080566
2004-08-27,6.265139579772949
2004-08-30,6.250317096710205
2004-08-31,6.324431896209717
2004-09-01,6.4133687019348145
2004-09-02,6.615949630737305
2004-09-03,6.561600208282471
2004-09-07,6.4479546546936035
2004-09-08,6.428194999694824
2004-09-09,6.561600208282471
2004-09-10,6.512187480926514
2004-09-13,6.522071838378906
2004-09-14,6.507247447967529
2004-09-15,6.4677205085754395
2004-09-16,6.502305507659912
2004-09-17,6.655476093292236
2004-09-20,6.655476093292236
2004-09-21,6.88770055770874
2004-09-22,6.867936611175537
2004-09-23,6.867936611175537
2004-09-24,6.986520767211914
2004-09-27,7.080399513244629
2004-09-28,7.223687171936035
2004-09-29,7.055693626403809
2004-09-30,7.134749412536621
2004-10-01,7.312623500823975
2004-10-04,7.2681565284729
2004-10-05,7.371917724609375
2004-10-06,7.381796360015869
2004-10-07,7.534966468811035
2004-10-08,7.623905181884766
2004-10-11,7.678256511688232
2004-10-12,7.441089630126953
2004-10-13,7.2385077476501465
2004-10-14,7.2829790115356445
2004-10-15,7.273094177246094
2004-10-18,7.2385077476501465
2004-10-19,7.218746662139893
2004-10-20,7.208863258361816
2004-10-21,7.416385650634766
2004-10-22,7.421326637268066
2004-10-25,7.431207180023193
2004-10-26,7.312623500823975
2004-10-27,7.2632155418396
2004-10-28,7.105103015899658
2004-10-29,7.203924179077148
2004-11-01,7.1989827156066895
2004-11-02,7.055693626403809
2004-11-03,7.248394012451172
2004-11-04,7.2434492111206055
2004-11-05,7.2434492111206055
2004-11-08,7.13969087600708
2004-11-09,7.105103015899658
2004-11-10,7.134749412536621
2004-11-11,7.110044479370117
2004-11-12,7.218746662139893
2004-11-15,7.194041728973389
2004-11-16,7.203924179077148
2004-11-17,7.312623500823975
2004-11-18,7.386737823486328
2004-11-19,7.495440483093262
2004-11-22,7.475675106048584
2004-11-23,7.5596723556518555
2004-11-24,7.7177839279174805
2004-11-26,7.816601753234863
2004-11-29,7.767190933227539
2004-11-30,7.791898727416992
2004-12-01,7.638727188110352
2004-12-02,7.287919044494629
2004-12-03,7.376857280731201
2004-12-06,7.4065022468566895
2004-12-07,7.431207180023193
2004-12-08,7.1890974044799805
2004-12-09,7.287919044494629
2004-12-10,7.1989827156066895
2004-12-13,7.2632155418396
2004-12-14,7.1890974044799805
2004-12-15,7.391679763793945
2004-12-16,7.480618000030518
2004-12-17,7.505319595336914
2004-12-20,7.806723117828369
2004-12-21,7.688136577606201
2004-12-22,7.673316478729248
2004-12-23,7.7869553565979
2004-12-27,7.811662673950195
2004-12-28,7.7474284172058105
2004-12-29,7.7128424644470215
2004-12-30,7.8709540367126465
2004-12-31,7.846251010894775
2005-01-03,7.579437255859375
2005-01-04,7.2681565284729
2005-01-05,7.258273601531982
2005-01-06,7.376857280731201
2005-01-07,7.287919044494629
2005-01-10,7.431207180023193
2005-01-11,7.431207180023193
2005-01-12,7.530027866363525
2005-01-13,7.5547308921813965
2005-01-14,7.618963718414307
2005-01-18,7.796838283538818
2005-01-19,7.618963718414307
2005-01-20,7.460850238800049
2005-01-21,7.569553852081299
2005-01-24,7.633786678314209
2005-01-25,7.579437255859375
2005-01-26,7.623905181884766
2005-01-27,7.7128424644470215
2005-01-28,7.594259262084961
2005-01-31,7.569553852081299
