Date,cop
2013-12-31,54.92722702026367
2014-01-02,54.2508430480957
2014-01-03,54.390769958496094
2014-01-06,54.624019622802734
2014-01-07,54.70955276489258
2014-01-08,54.18086624145508
2014-01-09,54.00205612182617
2014-01-10,53.543357849121094
2014-01-13,52.66483688354492
2014-01-14,53.11575698852539
2014-01-15,52.92917251586914
2014-01-16,52.73479461669922
2014-01-17,52.48603057861328
2014-01-21,53.06911087036133
2014-01-22,53.154632568359375
2014-01-23,52.75035095214844
2014-01-24,51.75519943237305
2014-01-27,51.203216552734375
2014-01-28,51.4753303527832
2014-01-29,51.172119140625
2014-01-30,51.117698669433594
2014-01-31,50.495731353759766
2014-02-03,49.6483039855957
2014-02-04,49.531681060791016
2014-02-05,49.33732604980469
2014-02-06,49.990386962890625
2014-02-07,50.51128387451172
2014-02-10,50.20808029174805
2014-02-11,50.97776412963867
2014-02-12,50.70563888549805
2014-02-13,50.84708023071289
2014-02-14,51.49141311645508
2014-02-18,51.365699768066406
2014-02-19,51.074954986572266
2014-02-20,51.0120964050293
2014-02-21,50.823516845703125
2014-02-24,52.19075393676758
2014-02-25,52.269325256347656
2014-02-26,51.962867736816406
2014-02-27,52.057167053222656
2014-02-28,52.25360870361328
2014-03-03,52.104312896728516
2014-03-04,52.25360870361328
2014-03-05,52.096458435058594
2014-03-06,52.16717529296875
2014-03-07,52.26146697998047
2014-03-10,52.560062408447266
2014-03-11,52.27718734741211
2014-03-12,52.2850341796875
2014-03-13,52.11217498779297
2014-03-14,52.33218765258789
2014-03-17,52.87437057495117
2014-03-18,53.51084518432617
2014-03-19,53.03938293457031
2014-03-20,53.353675842285156
2014-03-21,53.023658752441406
2014-03-24,53.086517333984375
2014-03-25,53.73871994018555
2014-03-26,53.90372085571289
2014-03-27,54.44590377807617
2014-03-28,55.27882766723633
2014-03-31,55.27882766723633
2014-04-01,55.24738311767578
2014-04-02,55.703128814697266
2014-04-03,55.160953521728516
2014-04-04,55.17667007446289
2014-04-07,54.595211029052734
2014-04-08,55.058799743652344
2014-04-09,56.21388626098633
2014-04-10,54.77592468261719
2014-04-11,55.687416076660156
2014-04-14,56.1903076171875
2014-04-15,57.3139533996582
2014-04-16,57.9739875793457
2014-04-17,58.751922607421875
2014-04-21,58.61833190917969
2014-04-22,58.280452728271484
2014-04-23,58.16258239746094
2014-04-24,58.531898498535156
2014-04-25,58.461181640625
2014-04-28,58.657630920410156
2014-04-29,58.68118667602539
2014-04-30,58.39046096801758
2014-05-01,58.956207275390625
2014-05-02,60.12700271606445
2014-05-05,60.41775894165039
2014-05-06,60.56703567504883
2014-05-07,61.376380920410156
2014-05-08,60.512027740478516
2014-05-09,61.007080078125
2014-05-12,61.61212921142578
2014-05-13,61.792869567871094
2014-05-14,61.7064208984375
2014-05-15,61.376380920410156
2014-05-16,61.33708572387695
2014-05-19,61.62784194946289
2014-05-20,61.714271545410156
2014-05-21,62.25332260131836
2014-05-22,62.197837829589844
2014-05-23,62.17404556274414
2014-05-27,62.657615661621094
2014-05-28,63.07777786254883
2014-05-29,63.06191635131836
2014-05-30,63.371063232421875
2014-06-02,63.00640106201172
2014-06-03,63.27594757080078
2014-06-04,63.260108947753906
2014-06-05,63.45827102661133
2014-06-06,64.08454132080078
2014-06-09,64.09245300292969
2014-06-10,64.71080017089844
2014-06-11,64.96446990966797
2014-06-12,65.68583679199219
2014-06-13,65.86026000976562
2014-06-16,66.34381866455078
2014-06-17,66.39139556884766
2014-06-18,66.77982330322266
2014-06-19,67.19998168945312
2014-06-20,67.66767883300781
2014-06-23,68.25432586669922
2014-06-24,67.22373962402344
2014-06-25,67.8738021850586
2014-06-26,68.1433334350586
2014-06-27,68.17504119873047
2014-06-30,67.96101379394531
2014-07-01,68.26223754882812
2014-07-02,68.06405639648438
2014-07-03,68.49214172363281
2014-07-07,68.25432586669922
2014-07-08,68.20674133300781
2014-07-09,68.0165023803711
2014-07-10,67.9134292602539
2014-07-11,67.16828155517578
2014-07-14,68.04818725585938
2014-07-15,67.15242767333984
2014-07-16,68.72200775146484
2014-07-17,67.69869995117188
2014-07-18,67.7626724243164
2014-07-21,67.57878112792969
2014-07-22,68.77000427246094
2014-07-23,69.36160278320312
2014-07-24,68.95386505126953
2014-07-25,68.69005584716797
2014-07-28,68.1064224243164
2014-07-29,67.72270202636719
2014-07-30,67.65870666503906
2014-07-31,65.95589447021484
2014-08-01,64.516845703125
2014-08-04,65.5401382446289
2014-08-05,63.749351501464844
2014-08-06,64.44488525390625
2014-08-07,63.629432678222656
2014-08-08,65.02052307128906
2014-08-11,64.5968017578125
2014-08-12,64.29297637939453
2014-08-13,64.66873168945312
2014-08-14,64.09310150146484
2014-08-15,64.45287322998047
2014-08-18,63.4295539855957
2014-08-19,63.8852653503418
2014-08-20,64.35694122314453
2014-08-21,64.74068450927734
2014-08-22,64.1490707397461
2014-08-25,64.5968017578125
2014-08-26,64.38892364501953
2014-08-27,64.7806625366211
2014-08-28,64.48485565185547
2014-08-29,64.93256378173828
2014-09-02,64.13309478759766
2014-09-03,64.67672729492188
2014-09-04,63.8372917175293
2014-09-05,64.23705291748047
2014-09-08,63.181732177734375
2014-09-09,63.125770568847656
2014-09-10,63.14974594116211
2014-09-11,63.4615478515625
2014-09-12,62.718048095703125
2014-09-15,63.47753143310547
2014-09-16,64.5567855834961
2014-09-17,64.46886444091797
2014-09-18,63.9332275390625
2014-09-19,64.4049072265625
2014-09-22,63.70140075683594
2014-09-23,63.085811614990234
2014-09-24,62.93391036987305
2014-09-25,62.0145263671875
2014-09-26,62.4542236328125
2014-09-29,62.23035430908203
2014-09-30,61.1750602722168
2014-10-01,59.95989227294922
2014-10-02,59.712059020996094
2014-10-03,59.77601623535156
2014-10-06,59.92790985107422
2014-10-07,59.08847427368164
2014-10-08,59.58413314819336
2014-10-09,57.67873764038086
2014-10-10,56.806766510009766
2014-10-13,54.9578742980957
2014-10-14,53.44809341430664
2014-10-15,53.488468170166016
2014-10-16,54.03748321533203
2014-10-17,54.96596908569336
2014-10-20,55.57148742675781
2014-10-21,56.99247741699219
2014-10-22,56.064002990722656
2014-10-23,56.51610565185547
2014-10-24,56.5726318359375
2014-10-27,55.57148742675781
2014-10-28,56.69373321533203
2014-10-29,57.121646881103516
2014-10-30,57.60607147216797
2014-10-31,58.25198745727539
2014-11-03,56.96824264526367
2014-11-04,55.52304458618164
2014-11-05,56.419227600097656
2014-11-06,57.581851959228516
2014-11-07,58.260047912597656
2014-11-10,57.80791091918945
2014-11-11,57.92901611328125
2014-11-12,57.484954833984375
2014-11-13,56.798709869384766
2014-11-14,57.654510498046875
2014-11-17,57.6625862121582
2014-11-18,57.86444091796875
2014-11-19,58.23583221435547
2014-11-20,59.107784271240234
2014-11-21,59.45496368408203
2014-11-24,59.20466613769531
2014-11-25,57.91287612915039
2014-11-26,57.18624496459961
2014-11-28,53.343143463134766
2014-12-01,54.71567916870117
2014-12-02,55.87828826904297
2014-12-03,57.16203689575195
2014-12-04,55.95902633666992
2014-12-05,54.7802619934082
2014-12-08,52.503482818603516
2014-12-09,52.446956634521484
2014-12-10,51.30048751831055
2014-12-11,51.356998443603516
2014-12-12,50.42045974731445
2014-12-15,49.80684280395508
2014-12-16,51.04213333129883
2014-12-17,54.045562744140625
2014-12-18,56.31428146362305
2014-12-19,57.307350158691406
2014-12-22,56.12858963012695
2014-12-23,57.363853454589844
2014-12-24,56.62107849121094
2014-12-26,56.419227600097656
2014-12-29,56.60493469238281
2014-12-30,56.4595947265625
2014-12-31,55.75718688964844
2015-01-02,55.64414596557617
2015-01-05,52.995967864990234
2015-01-06,50.8079948425293
2015-01-07,51.14707946777344
2015-01-08,52.4227409362793
2015-01-09,52.41465759277344
2015-01-12,50.92102813720703
2015-01-13,50.41237258911133
2015-01-14,50.557708740234375
2015-01-15,49.58078384399414
2015-01-16,50.92909622192383
2015-01-20,51.01791000366211
2015-01-21,52.10786437988281
2015-01-22,52.72146224975586
2015-01-23,52.1966667175293
2015-01-26,53.14129638671875
2015-01-27,52.91524124145508
2015-01-28,50.525421142578125
2015-01-29,50.719181060791016
2015-01-30,50.848365783691406
2015-02-02,53.100929260253906
2015-02-03,54.69145202636719
2015-02-04,53.18165969848633
2015-02-05,54.554203033447266
2015-02-06,54.48960876464844
2015-02-09,54.7802619934082
2015-02-10,54.89330291748047
2015-02-11,54.80448532104492
2015-02-12,55.53085708618164
2015-02-13,57.03257369995117
2015-02-17,56.69794845581055
2015-02-18,55.27785110473633
2015-02-19,55.02484893798828
2015-02-20,54.99222183227539
2015-02-23,54.616790771484375
2015-02-24,54.7555046081543
2015-02-25,55.11460876464844
2015-02-26,53.74349594116211
2015-02-27,53.212989807128906
2015-03-02,52.560081481933594
2015-03-03,52.87021255493164
2015-03-04,52.43764877319336
2015-03-05,51.68678665161133
2015-03-06,51.246070861816406
2015-03-09,50.57683181762695
2015-03-10,49.67906951904297
2015-03-11,50.030006408691406
2015-03-12,50.078975677490234
2015-03-13,50.307498931884766
2015-03-16,50.927772521972656
2015-03-17,50.609474182128906
2015-03-18,51.939796447753906
2015-03-19,51.22158432006836
2015-03-20,52.1030387878418
2015-03-23,51.605186462402344
2015-03-24,51.05018997192383
2015-03-25,51.45827102661133
2015-03-26,51.61334991455078
2015-03-27,51.3603401184082
2015-03-30,52.23361587524414
2015-03-31,50.81350326538086
2015-04-01,51.43378829956055
2015-04-02,51.56438446044922
2015-04-06,53.36805725097656
2015-04-07,53.69453048706055
2015-04-08,52.894683837890625
2015-04-09,54.682071685791016
2015-04-10,54.2984733581543
2015-04-13,54.14339828491211
2015-04-14,55.792030334472656
2015-04-15,56.64083480834961
2015-04-16,56.32252883911133
2015-04-17,55.24522399902344
2015-04-20,55.99605178833008
2015-04-21,55.514530181884766
2015-04-22,55.40027618408203
2015-04-23,55.710418701171875
2015-04-24,55.098304748535156
2015-04-27,54.731021881103516
2015-04-28,55.286014556884766
2015-04-29,55.54718017578125
2015-04-30,55.43292999267578
2015-05-01,55.04117202758789
2015-05-04,54.698387145996094
2015-05-05,54.84529495239258
2015-05-06,54.869781494140625
2015-05-07,54.37192916870117
2015-05-08,54.8208122253418
2015-05-11,53.27828598022461
2015-05-12,53.3762321472168
2015-05-13,53.36805725097656
2015-05-14,53.39255142211914
2015-05-15,53.670047760009766
2015-05-18,53.898555755615234
2015-05-19,53.1477165222168
2015-05-20,53.46961212158203
2015-05-21,54.12992858886719
2015-05-22,53.74199295043945
2015-05-26,52.69373321533203
2015-05-27,52.67721939086914
2015-05-28,52.710235595703125
2015-05-29,52.56167221069336
2015-06-01,52.50389099121094
2015-06-02,52.88357162475586
2015-06-03,52.660709381103516
2015-06-04,52.000404357910156
2015-06-05,52.03341293334961
2015-06-08,52.35531997680664
2015-06-09,52.04991912841797
2015-06-10,52.842308044433594
2015-06-11,52.85055923461914
2015-06-12,52.42134475708008
2015-06-15,52.2232551574707
2015-06-16,52.35531997680664
2015-06-17,52.074684143066406
2015-06-18,51.9426155090332
2015-06-19,51.463871002197266
